报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.64亿,-20.50%,2.29亿,40.97%,21.61亿,3.77%,0.1400,3.81,2.31,0.51,0.10,8.67%,32.07%,3.58%,3.53%,224.95,1.18,152.21,72.74,2.24,1.53,1.50,0.53,33.32%
2024-03-31,4464.25万,-47.46%,6573.03万,26.50%,9.35亿,3.09%,0.0400,3.72,2.31,0.41,0.0045,5.73%,30.75%,0.99%,0.99%,250.17,0.53,170.00,80.16,2.05,1.43,1.40,0.57,35.16%
2023-12-31,4.33亿,-3.12%,3.65亿,-8.44%,47.46亿,21.91%,0.3600,3.64,2.33,0.37,0.39,9.91%,29.21%,10.14%,9.60%,187.96,2.95,121.91,66.05,2.00,1.46,1.44,0.62,37.20%
2023-09-30,2.72亿,57.77%,2.46亿,43.82%,33.26亿,36.83%,0.2300,3.49,2.33,0.24,0.23,9.22%,28.67%,6.51%,6.28%,205.09,1.96,137.55,67.54,2.07,1.46,1.43,0.66,38.52%
2023-06-30,2.06亿,39.10%,1.63亿,35.56%,20.83亿,35.62%,0.1700,3.47,2.33,0.18,0.15,11.01%,29.29%,4.95%,4.78%,224.93,1.19,151.80,73.14,2.01,1.28,1.25,0.70,39.94%
2023-03-31,8497.33万,128.98%,5196.19万,13.80%,9.07亿,42.62%,0.0700,3.30,2.38,0.09,0.08,10.64%,27.96%,2.08%,2.07%,240.29,0.56,160.77,79.52,2.01,1.31,1.28,0.69,39.53%
2022-12-31,4.47亿,-4.31%,3.98亿,4.61%,38.93亿,10.44%,0.3700,3.27,2.37,0.02,0.41,12.43%,27.22%,11.72%,11.00%,197.53,2.89,124.54,72.99,2.09,1.41,1.37,0.66,38.43%
2022-09-30,1.72亿,-46.30%,1.71亿,-38.01%,24.31亿,-1.65%,0.1400,2.83,2.50,-0.19,0.13,7.91%,25.97%,4.72%,4.60%,242.78,1.68,160.30,82.47,2.00,1.25,1.23,0.72,40.72%
2022-06-30,1.48亿,-22.46%,1.20亿,-23.15%,15.36亿,9.64%,0.1200,2.74,2.46,-0.21,0.11,10.38%,26.15%,4.08%,4.07%,250.11,1.11,162.51,87.60,2.04,1.33,1.31,0.72,40.37%
2022-03-31,3710.94万,-42.58%,4566.20万,-12.14%,6.36亿,-0.07%,0.0300,2.72,2.44,-0.29,0.06,6.49%,25.73%,1.02%,1.02%,279.28,0.50,178.86,100.42,2.26,1.68,1.66,0.69,39.83%
2021-12-31,4.67亿,20.08%,3.81亿,44.56%,35.25亿,20.86%,0.3500,2.76,2.43,-0.32,0.23,13.97%,27.51%,11.72%,12.69%,174.65,3.19,112.82,61.83,2.39,1.82,1.79,0.68,39.38%
2021-09-30,3.21亿,42.16%,2.76亿,70.31%,24.72亿,26.63%,0.2400,3.01,2.45,-0.43,0.09,13.61%,28.99%,7.95%,7.99%,193.71,2.10,128.46,65.25,2.63,2.02,1.99,0.61,37.06%
2021-06-30,1.91亿,50.25%,1.56亿,92.58%,14.01亿,18.94%,0.1400,2.92,2.44,-0.53,0.15,14.45%,29.21%,4.72%,4.92%,216.78,1.15,155.86,60.92,2.59,1.95,1.90,0.63,37.57%
2021-03-31,6462.81万,36.08%,5196.92万,102.48%,6.36亿,2.92%,0.0400,2.67,2.60,-0.54,0.04,10.98%,32.11%,1.56%,1.57%,226.75,0.56,159.63,67.11,2.66,2.12,2.06,0.54,34.70%
2020-12-31,3.89亿,-78.83%,2.63亿,-39.96%,29.16亿,-70.76%,0.2600,2.69,2.59,-0.58,0.36,13.62%,28.02%,6.20%,9.36%,186.39,2.99,120.53,65.86,2.62,2.10,2.04,0.50,33.08%
2020-09-30,2.26亿,-42.88%,1.62亿,-55.62%,19.52亿,-74.82%,0.1500,2.77,2.65,-0.68,0.16,11.76%,28.32%,5.23%,5.27%,221.59,1.88,143.89,77.69,3.30,2.70,2.66,0.46,31.04%
2020-06-30,1.27亿,-30.26%,8101.87万,-51.24%,11.77亿,-73.19%,0.0800,2.90,2.64,-0.75,0.02,10.74%,28.51%,2.89%,2.84%,246.57,1.12,161.42,85.15,2.91,2.33,2.31,0.43,29.95%
2020-03-31,4749.14万,81.09%,2566.67万,9.77%,6.18亿,-48.45%,0.0300,2.84,2.69,-0.80,-0.06,7.42%,25.99%,1.09%,1.08%,233.28,0.64,140.80,92.48,2.87,2.34,2.32,0.44,30.15%
2019-12-31,18.38亿,147.42%,4.39亿,111.23%,99.74亿,50.63%,1.0100,2.36,2.10,-0.70,0.15,18.44%,16.92%,36.87%,42.38%,72.70,10.31,34.91,37.79,3.27,2.80,2.76,0.43,29.83%
2019-09-30,3.95亿,14.20%,3.65亿,16.15%,77.52亿,115.00%,0.2200,2.38,2.91,-1.48,0.83,5.12%,15.24%,9.40%,9.03%,127.08,3.79,71.22,55.86,1.60,0.77,0.77,1.43,58.55%
2019-06-30,1.82亿,-11.81%,1.66亿,-12.83%,43.91亿,93.89%,0.1000,2.26,2.90,-1.60,0.77,4.19%,15.82%,4.47%,4.38%,152.52,2.45,73.55,78.96,1.53,0.75,0.75,1.71,62.77%
2019-03-31,2622.58万,120.06%,2338.16万,139.25%,12.00亿,40.43%,0.0100,2.16,2.88,-1.68,0.23,2.28%,17.26%,0.66%,0.66%,219.10,0.81,110.76,108.34,1.50,0.86,0.86,1.76,63.76%
2018-12-31,-38.76亿,-890.22%,-39.05亿,-1205.98%,66.21亿,41.34%,-2.1100,2.19,2.88,-1.70,0.39,-58.43%,17.31%,-67.71%,-96.26%,139.11,5.64,63.81,75.30,1.80,1.54,1.54,1.23,55.13%
2018-09-30,3.46亿,69.09%,3.14亿,167.12%,36.06亿,54.27%,0.1900,4.34,2.70,0.60,0.33,9.69%,22.10%,4.41%,4.34%,213.93,2.26,119.64,94.29,1.98,1.13,1.13,0.48,32.30%
2018-06-30,2.07亿,53.84%,1.91亿,338.75%,22.65亿,115.95%,0.1100,4.26,2.70,0.52,0.22,9.37%,21.61%,2.66%,2.64%,223.93,1.63,110.25,113.68,1.93,1.34,1.34,0.49,32.92%
2018-03-31,1191.77万,77.42%,977.29万,66.27%,8.54亿,225.72%,0.0100,6.71,4.91,0.71,0.27,1.50%,16.94%,0.16%,0.15%,288.37,0.65,139.36,149.01,1.54,1.08,1.08,0.64,38.78%
2017-12-31,4.90亿,412.76%,3.53亿,623.24%,46.85亿,205.52%,0.3100,6.68,4.91,0.70,-0.08,11.12%,22.34%,8.85%,6.39%,129.51,5.17,69.57,59.94,1.56,1.09,1.09,0.62,37.99%
2017-09-30,2.05亿,182.62%,1.18亿,170.10%,23.37亿,115.46%,0.1400,6.43,4.92,0.47,0.17,10.01%,21.99%,4.25%,2.77%,258.96,1.68,160.60,98.36,1.55,0.86,0.86,0.60,37.32%
2017-06-30,1.34亿,200.53%,4344.67万,160.08%,10.49亿,71.20%,0.1100,6.40,4.96,0.41,0.03,14.50%,26.05%,3.82%,1.81%,295.32,0.90,199.51,95.81,1.65,0.77,0.77,0.46,31.04%
2017-03-31,671.73万,-40.18%,587.79万,-37.04%,2.62亿,-11.89%,0.0100,2.38,0.76,0.57,0.07,3.70%,28.97%,0.44%,0.44%,294.12,0.43,207.52,86.61,1.36,0.87,0.86,1.22,51.88%
2016-12-31,9565.79万,47.53%,4882.43万,-9.07%,15.33亿,18.43%,0.1500,2.37,0.76,0.56,0.44,8.37%,26.25%,6.90%,6.30%,188.37,2.96,121.61,66.76,1.52,0.92,0.91,0.90,44.24%
2016-09-30,7240.70万,98.17%,4352.99万,55.69%,10.85亿,29.58%,0.1200,2.32,0.74,0.53,0.11,8.78%,26.40%,5.50%,4.87%,215.89,1.90,141.81,74.08,1.46,1.02,1.02,0.91,44.78%
2016-06-30,4473.14万,72.07%,1670.54万,-16.92%,6.13亿,26.43%,0.0700,2.27,0.74,0.49,0.14,9.11%,26.54%,3.72%,3.07%,238.79,1.08,166.31,72.48,1.54,1.00,1.00,0.86,43.39%
2016-03-31,1123.01万,41.08%,933.67万,224.03%,2.98亿,33.86%,0.0200,2.19,0.74,0.43,0.10,5.51%,26.25%,0.91%,0.80%,231.85,0.59,153.48,78.37,1.47,1.07,1.07,0.88,43.84%
2015-12-31,6483.82万,-22.91%,5369.15万,-35.30%,12.95亿,8.78%,0.1100,1.57,0.09,0.46,0.20,6.51%,24.94%,7.20%,7.13%,190.54,2.96,121.50,69.03,1.30,0.87,0.87,1.54,56.19%
2015-09-30,3653.78万,-39.64%,2796.02万,-54.37%,8.37亿,11.00%,0.0600,1.62,0.09,0.45,0.13,5.21%,24.76%,4.00%,3.89%,219.58,1.77,152.68,66.90,1.44,0.89,0.89,1.54,56.63%
2015-06-30,2599.67万,-48.26%,2010.80万,-60.72%,4.85亿,2.93%,0.0400,1.60,0.09,0.40,0.14,5.57%,26.02%,2.86%,2.80%,229.58,1.14,157.73,71.85,2.03,1.30,1.30,1.00,46.69%
2015-03-31,796.02万,-49.96%,288.14万,-82.65%,2.22亿,184.25%,0.0100,2.56,0.75,0.61,0.11,3.08%,20.52%,0.87%,0.86%,237.81,0.57,158.62,79.19,1.99,1.33,1.33,0.93,44.83%
2014-12-31,8410.64万,49.84%,8297.89万,29.83%,11.90亿,225.78%,0.1500,2.46,0.75,0.59,0.12,9.20%,27.21%,10.07%,9.42%,125.74,4.25,84.70,41.03,1.95,1.38,1.38,1.05,47.80%
2014-09-30,6053.78万,50.11%,6127.27万,34.63%,7.54亿,201.49%,0.1100,2.42,0.73,0.54,0.07,9.59%,28.35%,7.22%,6.90%,162.83,2.06,131.17,31.66,2.02,1.18,1.18,1.03,46.85%
2014-06-30,5024.87万,56.91%,5118.76万,62.78%,4.71亿,179.01%,0.0900,2.32,0.73,0.51,0.09,13.01%,31.56%,6.10%,5.97%,193.77,1.34,134.38,59.39,1.27,0.81,0.81,1.14,48.96%
