报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,75.68亿,-31.64%,72.98亿,-27.37%,723.12亿,-24.07%,1.0200,7.34,0.53,6.00,1.63,15.07%,32.94%,10.05%,9.97%,44.93,6.20,29.02,15.91,0.91,0.52,0.47,3.11,65.57%
2024-03-31,37.57亿,-41.85%,36.67亿,-34.74%,396.33亿,-20.76%,0.5105,7.99,-0.0100,7.25,0.74,13.62%,29.36%,4.92%,4.75%,41.79,3.59,25.10,16.69,0.89,0.52,0.48,2.98,65.23%
2023-12-31,201.40亿,-39.62%,185.91亿,-38.98%,1500.25亿,-33.31%,2.7421,7.55,-0.0100,6.75,2.17,18.10%,40.64%,21.91%,27.70%,49.87,10.69,33.67,16.20,0.78,0.44,0.40,3.25,66.60%
2023-09-30,155.25亿,-46.80%,142.49亿,-46.91%,1350.38亿,-20.15%,2.0787,7.02,0.0100,6.38,2.55,15.46%,33.20%,15.57%,24.36%,38.95,11.02,24.50,14.45,0.76,0.43,0.39,3.68,69.49%
2023-06-30,110.72亿,-38.61%,100.49亿,-43.66%,952.31亿,-15.84%,1.5100,14.40,0.36,13.36,1.75,15.12%,31.21%,12.35%,12.33%,39.33,7.21,24.95,14.38,0.99,0.70,0.65,2.28,61.75%
2023-03-31,64.61亿,-3.24%,56.19亿,-15.53%,500.17亿,7.82%,0.8613,17.60,0.33,16.76,1.74,15.62%,31.49%,5.78%,5.63%,40.59,3.35,26.89,13.70,1.14,0.78,0.72,1.66,55.30%
2022-12-31,333.57亿,105.16%,304.66亿,87.92%,2249.73亿,32.13%,4.5534,16.47,0.35,15.61,10.80,19.64%,40.94%,38.67%,32.48%,37.78,13.66,26.36,11.42,1.07,0.71,0.66,1.77,56.70%
2022-09-30,291.82亿,153.06%,268.40亿,128.26%,1691.19亿,44.09%,3.9844,15.72,0.35,14.91,6.56,22.63%,40.61%,35.83%,29.81%,40.43,10.02,26.95,13.48,1.34,0.91,0.84,1.91,58.70%
2022-06-30,180.37亿,198.54%,178.39亿,193.82%,1002.85亿,53.39%,3.6957,13.99,0.34,13.08,2.71,22.15%,39.30%,24.75%,21.92%,39.40,6.91,26.05,13.34,1.18,0.85,0.77,2.31,62.90%
2022-03-31,66.77亿,196.64%,66.53亿,199.94%,412.01亿,32.67%,1.3716,13.71,0.32,12.77,0.27,19.79%,37.27%,9.23%,8.78%,43.74,2.94,30.66,13.08,1.05,0.68,0.60,2.40,63.24%
