报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,5741.13万,-8.29%,4587.58万,-1.28%,12.52亿,-36.24%,0.1100,5.06,1.77,1.93,-0.06,4.41%,18.80%,2.10%,2.10%,311.62,1.93,93.39,218.23,1.77,1.60,0.85,1.17,53.72%
2024-03-31,2142.24万,-5.99%,1957.88万,-10.44%,6.18亿,-37.27%,0.0400,5.05,1.77,1.92,-0.0100,3.28%,18.01%,0.79%,0.79%,329.49,0.91,99.20,230.30,1.73,1.56,0.88,1.21,54.65%
2023-12-31,5780.12万,8.15%,3588.12万,-0.29%,35.15亿,-16.98%,0.1100,5.01,1.77,1.88,0.02,1.63%,14.48%,1.84%,2.14%,243.66,4.82,74.68,168.97,1.65,1.44,0.81,1.37,57.59%
2023-09-30,8101.57万,-19.11%,6411.45万,-31.70%,27.43亿,0.25%,0.1500,5.06,1.77,1.92,-0.43,2.90%,14.65%,2.97%,2.97%,223.96,3.94,68.49,155.47,1.68,1.48,0.74,1.45,58.94%
2023-06-30,6259.95万,-12.02%,4647.06万,-28.08%,19.63亿,19.93%,0.1200,5.03,1.76,1.89,-0.38,3.14%,13.72%,2.31%,2.31%,210.96,2.81,63.98,146.97,1.61,1.42,0.74,1.59,61.18%
2023-03-31,2278.77万,-44.72%,2186.14万,-46.03%,9.85亿,60.86%,0.0400,5.01,1.76,1.87,-0.52,2.28%,15.91%,0.85%,0.84%,208.48,1.44,62.31,146.18,1.60,1.41,0.76,1.59,61.26%
2022-12-31,5344.33万,62.87%,3598.69万,25.52%,42.34亿,34.85%,0.1000,4.97,1.76,1.82,0.58,1.29%,15.28%,1.72%,2.00%,157.92,9.72,37.03,120.89,1.53,1.37,0.81,1.75,63.52%
2022-09-30,1.00亿,17.60%,9387.79万,11.36%,27.36亿,30.94%,0.1900,5.06,1.76,1.92,-0.46,3.61%,16.55%,3.68%,3.67%,149.76,10.74,25.14,124.63,1.77,1.56,0.76,1.29,56.12%
2022-06-30,7114.99万,25.80%,6461.08万,15.82%,16.37亿,19.60%,0.1300,5.02,1.76,1.87,-0.37,4.31%,17.03%,2.64%,2.63%,173.73,5.21,34.53,139.20,1.75,1.58,0.76,1.14,53.17%
2022-03-31,4122.05万,-10.38%,4051.03万,-10.86%,6.12亿,0.75%,0.0800,5.01,1.76,1.86,0.0066,6.67%,19.55%,1.54%,1.53%,194.88,2.93,30.74,164.14,1.94,1.82,0.83,0.92,47.78%
2021-12-31,3281.41万,-82.02%,2867.03万,-84.10%,31.40亿,-0.41%,0.0600,4.93,1.76,1.79,0.06,1.00%,17.31%,1.28%,1.23%,157.47,18.92,19.03,138.44,1.89,1.78,0.82,0.96,48.73%
2021-09-30,8516.78万,-39.03%,8430.09万,-39.06%,20.90亿,-4.98%,0.1700,5.04,1.76,1.89,-0.43,4.04%,17.85%,3.37%,3.14%,192.12,10.08,26.78,165.34,1.92,1.74,0.84,0.85,45.69%
2021-06-30,5655.67万,-36.22%,5578.57万,-37.93%,13.68亿,4.58%,0.1100,4.99,1.76,1.84,-0.56,4.11%,18.72%,2.35%,2.10%,192.52,7.56,23.82,168.70,1.94,1.79,0.85,0.84,45.40%
2021-03-31,4599.45万,7.80%,4544.49万,2.49%,6.07亿,1.34%,0.1000,4.89,1.49,2.00,-0.24,7.55%,19.77%,2.13%,1.79%,205.51,3.52,25.54,179.96,2.06,1.93,0.90,0.87,46.32%
2020-12-31,1.82亿,-14.15%,1.80亿,-9.04%,31.53亿,-6.08%,0.3800,4.32,0.81,2.07,0.11,5.79%,18.24%,8.77%,8.54%,254.08,4.68,76.86,177.22,1.91,1.80,0.96,1.35,57.39%
2020-09-30,1.40亿,-27.81%,1.38亿,-29.40%,21.99亿,-10.10%,0.2900,4.32,0.81,2.10,-0.36,6.35%,16.96%,6.61%,6.55%,306.24,3.23,83.71,222.53,1.97,1.84,1.19,1.29,56.35%
2020-06-30,8867.57万,-32.43%,8987.41万,-32.20%,13.08亿,-23.32%,0.1800,4.20,0.81,2.00,-0.67,6.78%,17.48%,4.21%,4.27%,341.80,1.92,93.73,248.07,2.03,1.88,1.24,1.25,55.48%
2020-03-31,4266.58万,5.95%,4434.20万,9.07%,5.99亿,3.63%,0.0900,4.25,0.81,2.05,-0.25,7.12%,18.75%,2.05%,2.03%,381.79,0.84,106.81,274.98,2.02,1.88,1.32,1.28,56.07%
2019-12-31,2.13亿,-3.44%,1.98亿,-8.07%,33.57亿,14.51%,0.4400,4.18,0.81,1.96,0.77,6.31%,18.84%,11.06%,10.28%,314.48,2.43,148.44,166.04,2.03,1.50,1.45,1.28,56.07%
2019-09-30,1.94亿,22.84%,1.96亿,27.52%,24.46亿,34.41%,0.4000,4.18,0.81,1.97,0.31,7.89%,19.87%,10.00%,9.65%,323.75,1.54,175.34,148.42,1.98,1.09,1.09,0.83,45.25%
2019-06-30,1.31亿,29.58%,1.33亿,36.30%,17.06亿,42.49%,0.2700,4.05,0.81,1.84,0.10,7.67%,20.40%,6.84%,6.75%,308.20,1.12,160.90,147.30,1.90,1.14,1.14,0.87,46.61%
2019-03-31,4027.04万,27.19%,4065.61万,31.37%,5.78亿,32.99%,0.0800,3.95,0.81,1.75,-0.17,6.92%,20.39%,2.14%,2.12%,437.26,0.37,240.71,196.55,1.93,1.06,1.06,0.82,44.95%
2018-12-31,2.20亿,9.83%,2.16亿,16.10%,29.31亿,37.21%,0.4600,3.86,0.81,1.66,0.07,7.50%,19.80%,12.46%,11.86%,310.79,1.88,191.86,118.94,1.81,1.02,1.02,0.94,48.51%
2018-09-30,1.58亿,11.66%,1.54亿,19.15%,18.20亿,54.21%,0.3300,3.72,0.81,1.58,-0.15,8.64%,20.48%,9.08%,8.83%,360.06,1.09,247.80,112.27,1.95,0.88,0.88,0.81,44.76%
2018-06-30,1.01亿,13.25%,9725.57万,25.65%,11.98亿,73.01%,0.2100,3.59,0.81,1.46,-0.35,8.46%,19.82%,5.90%,5.87%,352.08,0.74,241.90,110.17,2.16,0.92,0.92,0.68,40.47%
2018-03-31,3166.22万,36.46%,3094.69万,33.47%,4.35亿,91.56%,0.0700,4.29,1.17,1.74,-0.20,7.28%,19.22%,1.86%,1.84%,444.76,0.30,301.10,143.66,2.53,1.15,1.15,0.52,34.19%
2017-12-31,2.00亿,-3.13%,1.86亿,-5.27%,21.36亿,25.96%,0.4200,4.20,1.17,1.66,-0.39,9.38%,20.64%,12.36%,11.92%,320.06,1.70,211.23,108.83,2.23,1.06,1.06,0.66,39.60%
2017-09-30,1.41亿,0.72%,1.29亿,-0.14%,11.80亿,13.15%,0.2900,4.04,1.17,1.56,-0.42,11.96%,23.00%,8.83%,8.73%,394.45,1.03,263.03,131.43,2.79,1.14,1.14,0.45,30.98%
2017-06-30,8942.46万,0.74%,7740.48万,-12.52%,6.92亿,5.40%,0.1900,3.91,1.17,1.44,-0.08,12.92%,23.85%,5.59%,5.72%,429.96,0.62,290.79,139.17,3.00,1.23,1.23,0.40,28.49%
2017-03-31,2320.34万,2.85%,2318.65万,7.57%,2.27亿,28.51%,0.0600,4.04,1.17,1.57,0.04,10.22%,28.37%,1.45%,1.44%,616.55,0.22,404.13,212.41,4.00,1.66,1.66,0.27,21.04%
2016-12-31,2.07亿,19.46%,1.96亿,22.71%,16.96亿,58.19%,0.6100,3.98,1.17,1.51,0.15,12.20%,25.76%,20.66%,12.98%,316.93,1.74,206.56,110.36,2.62,1.65,1.65,0.54,35.07%
2016-09-30,1.40亿,50.22%,1.29亿,False,10.43亿,62.70%,0.4200,2.99,False,False,0.18,13.43%,25.51%,14.39%,13.87%,False,False,False,False,2.07,2.07,0.0000,0.73,42.11%
2016-06-30,8876.99万,False,8847.87万,False,6.57亿,False,0.2600,2.84,0.05,1.50,0.11,13.52%,26.36%,9.21%,9.27%,379.28,0.69,262.05,117.23,2.13,0.90,0.90,0.71,41.55%
2016-03-31,2256.01万,False,2155.46万,False,1.77亿,False,0.0700,False,False,False,False,12.77%,33.03%,2.30%,False,False,False,False,False,False,False,False,False,False
2015-12-31,1.73亿,-32.78%,1.60亿,-37.95%,10.72亿,-22.22%,0.5100,2.87,0.05,1.54,0.26,16.15%,31.26%,19.63%,17.88%,465.23,1.06,340.30,124.93,2.47,1.08,1.08,0.61,37.71%
2015-09-30,9324.80万,False,False,False,6.41亿,False,False,False,False,False,False,14.55%,False,False,False,False,False,False,False,False,False,False,False,False
2014-12-31,2.58亿,8.99%,2.58亿,10.45%,13.78亿,14.04%,0.7600,2.35,0.05,1.08,0.06,18.69%,33.07%,35.23%,32.50%,313.04,1.49,242.26,70.77,2.15,0.83,0.83,0.74,42.40%
2013-12-31,2.36亿,46.93%,2.33亿,45.24%,12.09亿,29.00%,0.7000,2.66,0.07,1.39,-0.02,19.56%,33.51%,48.10%,39.50%,249.13,1.89,190.28,58.85,2.09,0.76,0.76,0.71,41.46%
2012-12-31,1.61亿,62.30%,1.61亿,62.23%,9.37亿,12.02%,0.7200,1.69,0.07,0.54,0.0100,17.17%,31.46%,53.73%,42.36%,211.29,2.38,151.53,59.76,2.08,0.93,0.93,0.76,43.27%
2011-12-31,9913.82万,False,9894.98万,False,8.37亿,False,0.4400,9.50,0.0048,7.61,1.08,11.88%,23.61%,59.52%,45.87%,189.06,2.75,130.69,58.38,1.54,0.73,0.73,1.49,59.34%
