报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,2.22亿,162.78%,1674.29万,-41.07%,4.15亿,-4.66%,0.2600,0.74,3.55,-3.88,-0.05,53.24%,20.81%,42.98%,35.38%,120.72,3.05,59.08,61.64,1.73,1.41,1.36,0.67,39.96%
2024-03-31,-690.15万,-499.00%,317.95万,41.53%,1.88亿,7.09%,-0.0081,0.47,3.55,-4.15,-0.09,-3.75%,19.93%,-1.72%,-1.73%,132.93,1.32,68.11,64.81,1.01,0.82,0.80,1.74,63.27%
2023-12-31,-3.36亿,-734.81%,6721.10万,35.58%,9.47亿,1.27%,-0.3900,0.48,3.55,-4.15,0.11,-35.46%,21.99%,-58.57%,-82.82%,88.07,6.80,52.95,35.11,1.01,0.85,0.76,1.85,64.87%
2023-09-30,-3.43亿,-880.45%,4834.80万,31.31%,6.90亿,-2.71%,-0.4000,0.47,3.55,-4.15,-0.0073,-49.64%,22.25%,-60.13%,-85.98%,116.52,5.17,52.26,64.27,0.99,0.85,0.82,1.95,66.06%
2023-06-30,-3.53亿,-1695.02%,2840.91万,50.50%,4.36亿,-7.94%,-0.4200,0.46,3.55,-4.17,-0.04,-81.11%,21.81%,-62.62%,-91.17%,117.35,3.27,55.01,62.34,0.98,0.82,0.79,1.85,64.90%
2023-03-31,172.97万,594.05%,224.65万,353.84%,1.76亿,-22.21%,0.0020,0.87,3.55,-3.75,-0.05,0.98%,20.15%,0.23%,0.23%,129.12,1.37,65.87,63.25,2.19,1.83,1.73,0.39,28.24%
2022-12-31,5287.36万,-34.45%,4957.36万,-36.47%,9.35亿,-19.69%,0.0600,0.87,3.55,-3.75,0.09,5.66%,19.60%,7.40%,7.14%,88.40,6.57,54.81,33.59,2.06,1.71,1.52,0.43,30.03%
2022-09-30,4388.92万,-34.70%,3682.10万,-41.70%,7.10亿,-18.46%,0.0500,0.86,3.55,-3.76,-0.0100,6.19%,19.06%,6.18%,6.00%,111.12,5.18,52.15,58.97,1.95,1.65,1.59,0.49,32.91%
2022-06-30,2215.36万,-56.13%,1887.70万,-60.61%,4.73亿,-15.98%,0.0300,0.83,3.55,-3.79,-0.04,4.68%,17.94%,3.17%,3.12%,112.58,3.27,55.10,57.48,1.84,1.44,1.38,0.52,34.18%
2022-03-31,24.92万,-98.17%,-88.50万,-107.35%,2.26亿,-5.75%,0.0000,0.81,3.55,-3.81,-0.10,0.11%,16.36%,0.04%,0.04%,118.94,1.46,61.59,57.35,1.77,0.95,0.88,0.53,34.78%
