报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,6.04亿,9.47%,5.94亿,9.84%,25.47亿,5.58%,0.4300,4.69,1.06,1.35,0.25,23.98%,37.25%,9.46%,9.24%,337.95,1.40,129.01,208.94,3.07,2.59,2.59,0.40,27.51%
2024-03-31,3.51亿,4.95%,3.51亿,7.76%,13.17亿,5.22%,0.2520,4.73,1.06,1.39,0.18,26.87%,41.21%,5.30%,5.33%,325.96,0.67,134.63,191.33,2.95,2.48,2.48,0.41,28.55%
2023-12-31,10.31亿,34.90%,10.06亿,35.43%,47.80亿,7.50%,0.7400,4.48,1.06,1.14,0.31,21.71%,36.75%,17.68%,16.54%,293.49,2.45,146.74,146.75,3.28,2.63,2.63,0.35,25.45%
2023-09-30,8.44亿,25.84%,8.01亿,22.04%,36.23亿,7.69%,0.6060,4.34,1.05,1.31,0.26,23.43%,37.44%,14.70%,13.96%,317.78,1.94,138.87,178.91,2.92,2.41,2.41,0.41,28.29%
2023-06-30,5.51亿,15.90%,5.41亿,15.00%,24.12亿,4.93%,0.4000,4.13,1.05,1.10,0.29,22.78%,37.68%,9.85%,9.58%,312.14,1.26,142.35,169.80,2.79,2.22,2.22,0.43,29.27%
2023-03-31,3.34亿,14.91%,3.26亿,13.15%,12.52亿,8.36%,0.2400,4.14,1.05,1.11,0.14,26.48%,40.50%,5.76%,5.80%,297.64,0.60,151.06,146.58,3.01,2.29,2.29,0.39,27.34%
2022-12-31,7.65亿,29.29%,7.43亿,35.48%,44.46亿,16.77%,0.5500,3.90,1.05,0.87,0.30,17.26%,30.94%,14.90%,14.08%,279.76,2.34,153.93,125.83,3.13,2.32,2.32,0.37,26.06%
2022-09-30,6.71亿,18.05%,6.56亿,21.50%,33.64亿,18.02%,0.4820,3.83,1.05,1.04,0.11,19.89%,32.98%,13.18%,12.57%,330.08,1.67,162.08,167.99,2.35,1.78,1.78,0.56,35.20%
2022-06-30,4.76亿,24.04%,4.71亿,29.90%,22.99亿,18.88%,0.3400,3.69,1.04,0.90,0.17,20.64%,33.52%,9.53%,9.25%,314.64,1.15,155.90,158.74,2.21,1.68,1.68,0.59,37.08%
2022-03-31,2.91亿,22.74%,2.88亿,26.62%,11.55亿,16.64%,0.2090,3.68,1.04,0.90,-0.0045,25.18%,37.35%,5.80%,5.68%,313.55,0.53,170.26,143.29,2.39,1.75,1.75,0.52,34.09%
2021-12-31,5.91亿,37.25%,5.48亿,48.88%,38.08亿,30.77%,0.4200,3.48,1.04,0.69,0.27,15.53%,30.07%,12.74%,12.22%,294.81,1.89,190.78,104.03,2.53,1.73,1.73,0.42,29.51%
2021-09-30,5.68亿,41.85%,5.40亿,56.27%,28.50亿,21.95%,0.4080,3.46,1.04,0.87,0.11,19.95%,32.85%,12.28%,11.79%,360.92,1.21,223.18,137.74,2.05,1.36,1.36,0.63,38.37%
2021-06-30,3.84亿,19.15%,3.62亿,24.31%,19.34亿,9.34%,0.2800,3.33,1.04,0.74,-0.05,19.85%,32.98%,8.51%,8.27%,332.86,0.82,220.13,112.73,2.12,1.36,1.36,0.59,36.89%
