报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,3981.53万,33.73%,3837.65万,54.18%,19.26亿,52.15%,0.0600,3.17,1.81,0.0008,0.19,2.24%,19.66%,1.88%,1.87%,15.18,128.15,1.40,13.78,1.53,1.38,1.38,0.68,40.27%
2024-03-31,2411.25万,176.89%,2404.88万,239.54%,9.01亿,89.02%,0.0360,3.16,1.81,-0.02,-0.02,2.73%,20.84%,1.14%,1.14%,14.66,55.48,1.62,13.04,1.61,1.47,1.47,0.58,36.33%
2023-12-31,6883.78万,138.67%,5977.44万,124.66%,34.04亿,229.02%,0.1000,3.13,1.81,-0.06,0.61,2.39%,20.87%,3.32%,3.28%,12.45,190.86,1.89,10.57,1.56,1.44,1.44,0.58,36.28%
2023-09-30,5727.91万,159.88%,5217.04万,137.48%,24.85亿,190.93%,0.0900,3.12,1.81,-0.08,0.57,2.84%,21.40%,2.77%,2.74%,15.31,128.29,2.10,13.21,1.47,1.32,1.32,0.65,39.17%
2023-06-30,2977.35万,129.79%,2489.13万,118.21%,12.66亿,234.18%,0.0400,3.07,1.81,-0.12,0.28,2.55%,22.98%,1.33%,1.33%,17.37,62.28,2.89,14.48,1.49,1.36,1.36,0.58,36.45%
2023-03-31,870.84万,111.47%,708.28万,109.12%,4.77亿,154.39%,0.0130,3.05,1.81,-0.15,0.03,2.26%,26.51%,0.43%,0.43%,21.54,22.32,4.03,17.51,1.61,1.49,1.49,0.48,32.38%
2022-12-31,-1.78亿,-39.30%,-2.42亿,-31.32%,10.35亿,-32.22%,-0.2700,3.05,1.81,-0.16,-0.07,-18.43%,14.49%,-8.34%,-8.70%,31.26,59.38,6.06,25.20,1.60,1.51,1.51,0.45,31.06%
2022-09-30,-9566.03万,2.99%,-1.39亿,-24.74%,8.54亿,-28.33%,-0.1400,3.16,1.81,-0.04,0.03,-11.98%,18.16%,-4.41%,-4.52%,33.77,47.17,5.72,28.05,1.92,1.81,1.81,0.45,30.89%
2022-06-30,-9992.90万,-5.69%,-1.37亿,-32.49%,3.74亿,-49.01%,-0.1500,3.17,1.81,-0.04,-0.14,-28.48%,13.83%,-4.60%,-4.71%,42.88,23.92,7.52,35.36,2.07,1.96,1.96,0.39,27.92%
2022-03-31,-7593.16万,-35.74%,-7762.02万,-27.79%,1.87亿,-35.01%,-0.1130,3.20,1.81,-0.0087,-0.18,-43.31%,10.43%,-3.47%,-3.54%,39.33,12.16,7.40,31.93,2.15,2.04,2.04,0.37,26.70%
2021-12-31,-1.28亿,46.85%,-1.85亿,28.85%,15.26亿,-18.71%,-0.1900,3.32,1.81,0.10,-0.15,-9.48%,19.46%,-5.59%,-5.74%,23.61,90.06,4.00,19.61,2.09,1.97,1.97,0.40,28.36%
2021-09-30,-9860.87万,34.02%,-1.12亿,30.96%,11.92亿,-14.01%,-0.1500,3.35,1.81,0.15,-0.11,-9.03%,18.73%,-4.29%,-4.40%,22.98,72.57,3.72,19.26,1.97,1.85,1.85,0.44,30.12%
2021-06-30,-9454.95万,30.70%,-1.03亿,30.32%,7.34亿,-9.67%,-0.1400,3.36,1.81,0.15,-0.23,-13.80%,16.71%,-4.11%,-4.20%,26.68,45.35,3.97,22.71,1.97,1.84,1.84,0.43,29.76%
2021-03-31,-5594.02万,9.47%,-6074.27万,4.20%,2.88亿,-57.04%,-0.0830,3.42,1.81,0.21,-0.18,-21.35%,16.29%,-2.41%,-2.44%,34.33,17.61,5.11,29.22,1.91,1.79,1.79,0.45,30.78%
2020-12-31,-2.40亿,-192.76%,-2.59亿,-254.02%,18.78亿,-76.45%,-0.3600,3.51,1.81,0.30,-0.64,-13.94%,15.23%,-9.58%,-10.23%,29.22,108.86,3.31,25.91,1.87,1.75,1.75,0.48,32.13%
2020-09-30,-1.49亿,-162.80%,-1.62亿,-202.42%,13.86亿,-77.50%,-0.2200,3.66,1.81,0.45,-0.44,-11.64%,13.36%,-5.80%,-6.09%,30.37,75.09,3.60,26.77,1.94,1.78,1.78,0.50,32.85%
2020-06-30,-1.36亿,-175.62%,-1.48亿,-250.23%,8.12亿,-77.89%,-0.2000,3.69,1.81,0.47,-0.70,-17.77%,7.88%,-5.23%,-5.52%,33.93,46.35,3.88,30.05,1.94,1.81,1.81,0.50,33.07%
2020-03-31,-6179.40万,-155.34%,-6340.76万,-248.92%,6.71亿,-63.07%,-0.0920,3.88,1.81,0.70,-0.51,-9.86%,9.49%,-2.34%,-2.37%,23.58,36.71,2.45,21.13,2.08,1.91,1.91,0.48,31.78%
2019-12-31,2.59亿,26.52%,1.68亿,4.97%,79.72亿,12.63%,0.3900,3.98,1.81,0.79,0.47,3.62%,13.81%,9.92%,9.71%,8.82,409.04,0.88,7.94,1.67,1.53,1.53,0.76,42.54%
2019-09-30,2.38亿,46.92%,1.58亿,15.86%,61.60亿,16.73%,0.3600,3.95,1.81,0.78,0.40,4.30%,13.80%,9.06%,9.00%,10.17,293.18,0.92,9.25,1.61,1.43,1.43,0.84,44.90%
2019-06-30,1.80亿,80.05%,9856.61万,23.92%,36.74亿,17.10%,0.2700,3.86,1.81,0.70,0.16,5.36%,13.94%,6.81%,6.97%,11.33,173.63,1.04,10.30,1.62,1.47,1.47,0.82,44.47%
