报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,7.76亿,-4.78%,7.62亿,-2.54%,82.35亿,-5.56%,0.4158,7.64,0.93,5.27,0.93,20.60%,63.31%,5.50%,5.42%,217.75,1.15,156.47,61.29,2.12,1.82,1.82,0.94,36.67%
2024-03-31,4.40亿,-4.96%,4.28亿,-4.26%,43.40亿,-4.81%,0.2357,7.63,0.89,5.29,0.52,21.32%,63.39%,3.15%,3.09%,204.52,0.60,149.20,55.31,2.38,2.03,2.03,0.91,35.45%
2023-12-31,14.43亿,-3.99%,13.74亿,-3.17%,166.46亿,-2.90%,0.7580,7.37,0.86,5.06,2.11,17.13%,62.16%,11.00%,10.49%,211.79,2.41,149.11,62.68,2.42,2.07,2.07,1.00,37.73%
2023-09-30,10.84亿,-3.81%,10.49亿,-6.01%,126.51亿,-2.77%,0.5682,6.97,1.07,4.81,1.29,17.74%,61.77%,8.22%,8.12%,211.85,1.83,147.36,64.49,2.59,2.18,2.18,1.03,38.23%
2023-06-30,8.15亿,1.77%,7.82亿,-2.77%,87.20亿,1.81%,0.4264,6.86,1.20,4.63,0.65,18.67%,62.46%,6.29%,6.16%,213.81,1.21,148.81,65.00,2.41,2.06,2.06,1.09,39.94%
2023-03-31,4.63亿,0.48%,4.47亿,-2.28%,45.59亿,-2.11%,0.2404,6.93,1.32,4.62,0.13,19.27%,62.42%,3.49%,3.46%,203.37,0.64,140.56,62.81,2.51,2.14,2.14,1.04,38.25%
2022-12-31,15.03亿,13.12%,14.19亿,15.84%,171.43亿,7.79%,0.7934,6.80,1.21,4.38,2.06,16.88%,63.53%,12.23%,11.45%,196.16,2.69,133.61,62.55,2.38,2.05,2.05,1.04,38.37%
2022-09-30,11.27亿,11.69%,11.16亿,21.40%,130.12亿,9.04%,0.5983,6.69,1.22,4.23,1.35,16.92%,64.72%,9.39%,8.73%,192.92,2.10,128.57,64.35,2.38,2.10,2.10,1.03,38.21%
2022-06-30,8.01亿,16.57%,8.04亿,34.47%,85.65亿,9.31%,0.4235,6.23,1.21,4.09,1.00,18.04%,64.34%,6.65%,6.72%,188.03,1.41,127.62,60.41,2.28,1.97,1.97,1.01,37.54%
2022-03-31,4.61亿,25.52%,4.57亿,36.47%,46.57亿,12.36%,0.2411,6.32,1.20,4.06,0.46,18.52%,65.41%,3.84%,3.81%,170.32,0.78,114.75,55.57,2.32,2.02,2.02,0.95,35.45%
2021-12-31,13.28亿,18.57%,12.25亿,26.72%,159.04亿,17.62%,0.6864,6.20,1.19,3.79,1.34,16.43%,64.06%,11.50%,11.24%,183.13,2.92,123.14,60.00,2.07,1.80,1.80,0.92,35.12%
