报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.17亿,145.69%,1.13亿,143.60%,31.93亿,30.98%,0.1011,4.54,2.04,1.26,0.13,3.68%,10.06%,2.22%,2.21%,35.80,6.14,29.34,6.47,1.96,1.40,0.93,0.21,17.69%
2024-03-31,2557.39万,123.30%,2330.25万,120.94%,15.01亿,13.30%,0.0220,4.46,2.05,1.18,-0.02,1.70%,6.77%,0.49%,0.49%,37.78,2.97,30.35,7.43,1.78,1.23,0.93,0.26,20.39%
2023-12-31,1790.59万,-96.46%,1396.32万,-97.15%,53.90亿,-24.84%,0.0153,4.51,2.05,1.15,0.53,0.33%,7.55%,0.33%,0.34%,41.76,9.79,36.77,4.99,1.74,1.17,0.93,0.23,18.83%
2023-09-30,-1.49亿,-121.02%,-1.54亿,-121.96%,39.05亿,-35.00%,-0.1277,4.37,2.05,1.01,0.04,-3.82%,2.23%,-2.81%,-2.92%,42.79,7.50,35.99,6.80,1.87,1.23,0.87,0.23,18.70%
2023-06-30,-2.56亿,-134.60%,-2.59亿,-135.38%,24.37亿,-44.17%,-0.2195,4.28,2.05,0.92,-0.0064,-10.54%,-4.18%,-4.82%,-5.13%,40.38,4.99,36.06,4.32,2.09,1.19,0.93,0.17,14.49%
2023-03-31,-1.10亿,-126.93%,-1.11亿,-127.48%,13.25亿,-36.10%,-0.0940,4.60,2.05,1.25,-0.18,-8.29%,-4.40%,-2.02%,-2.04%,39.65,2.51,35.89,3.76,2.97,1.66,1.25,0.14,12.13%
2022-12-31,5.05亿,-78.97%,4.90亿,-79.57%,71.72亿,-10.39%,0.4325,4.69,2.05,1.34,0.65,7.04%,15.30%,8.83%,9.22%,37.38,10.52,34.21,3.18,3.41,2.18,1.71,0.13,11.58%
2022-09-30,7.10亿,-67.01%,6.99亿,-67.35%,60.08亿,2.58%,0.6343,4.88,2.05,1.55,0.75,11.81%,19.16%,12.12%,12.45%,33.98,8.88,30.42,3.56,4.12,2.83,2.38,0.12,10.39%
2022-06-30,7.41亿,-50.76%,7.33亿,-51.14%,43.53亿,11.08%,0.6343,4.90,2.05,1.58,0.57,17.02%,25.07%,12.09%,12.93%,37.42,5.47,32.93,4.49,3.88,2.76,2.21,0.13,11.22%
2022-03-31,4.08亿,-25.30%,4.05亿,-25.67%,20.73亿,23.44%,0.3490,5.62,2.05,2.30,0.30,19.66%,28.84%,6.42%,6.21%,35.09,2.92,30.80,4.28,4.57,3.54,3.05,0.15,12.73%
2021-12-31,24.02亿,938.45%,23.98亿,894.41%,80.04亿,110.89%,2.1108,5.26,2.05,1.95,2.01,30.01%,41.68%,50.18%,39.07%,38.02,10.14,35.52,2.50,4.18,3.27,2.76,0.15,13.36%
2021-09-30,21.51亿,3940.24%,21.41亿,4787.70%,58.57亿,132.33%,1.9066,5.05,2.05,1.89,1.29,36.72%,47.95%,46.56%,36.47%,35.83,8.05,33.54,2.29,6.14,5.10,3.97,0.11,10.16%
2021-06-30,15.04亿,17594.51%,15.01亿,26307.45%,39.18亿,161.01%,1.3576,4.49,2.05,1.34,0.85,38.39%,49.75%,35.88%,28.71%,36.58,5.66,31.79,4.78,5.21,4.32,3.38,0.12,10.95%
2021-03-31,5.46亿,1034.38%,5.45亿,1054.92%,16.79亿,100.40%,0.5204,4.27,2.29,0.77,0.41,32.49%,43.24%,16.94%,12.18%,34.55,2.83,31.81,2.74,4.17,3.35,2.67,0.13,11.79%
2020-12-31,2.31亿,4203.27%,2.41亿,2094.77%,37.95亿,542.67%,0.2242,2.81,1.46,0.25,0.72,6.09%,15.57%,8.44%,7.85%,36.97,11.09,32.47,4.50,1.41,0.70,0.42,0.21,17.33%
