报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,3.78亿,-11.44%,3.72亿,-11.10%,164.12亿,-11.84%,0.1800,3.88,1.49,0.99,-0.0054,2.73%,7.63%,4.62%,4.63%,83.72,11.00,16.36,67.36,1.10,0.97,0.62,2.70,71.13%
2024-03-31,1.48亿,-11.16%,1.44亿,-10.71%,67.26亿,-22.33%,0.0700,3.85,1.49,0.99,-0.25,2.74%,8.28%,1.85%,1.83%,99.54,3.94,22.82,76.72,1.12,0.96,0.62,2.76,71.47%
2023-12-31,7.30亿,198.35%,7.13亿,190.50%,393.77亿,11.88%,0.3500,3.78,1.49,0.92,0.60,2.11%,8.16%,9.69%,9.17%,60.31,29.24,12.31,47.99,1.10,0.96,0.64,3.00,73.21%
2023-09-30,5.77亿,230.65%,5.66亿,217.83%,264.06亿,11.83%,0.2700,3.68,1.49,0.85,-0.40,2.44%,7.74%,7.77%,7.46%,63.32,26.30,10.27,53.05,1.09,0.99,0.65,2.87,72.29%
2023-06-30,4.27亿,378.17%,4.19亿,1029.86%,186.17亿,25.19%,0.2000,3.61,1.49,0.78,-0.50,2.52%,7.67%,5.80%,5.62%,60.69,17.35,10.37,50.32,1.08,0.97,0.65,2.97,72.99%
2023-03-31,1.67亿,-4.95%,1.62亿,-5.67%,86.59亿,26.86%,0.0800,3.45,1.49,0.65,-1.06,2.08%,7.43%,2.32%,2.30%,61.29,9.24,9.75,51.54,1.07,0.95,0.61,2.65,70.53%
2022-12-31,-7.43亿,-181.69%,-7.88亿,-188.39%,351.95亿,44.90%,-0.3500,3.38,1.49,0.57,0.87,-1.85%,7.06%,-9.81%,-10.44%,57.47,32.98,10.92,46.55,1.05,0.95,0.64,2.96,72.77%
2022-09-30,-4.42亿,-173.22%,-4.81亿,-180.96%,236.12亿,46.18%,-0.2100,3.49,1.49,0.74,-0.10,-1.61%,6.92%,-5.70%,-6.02%,68.92,21.44,12.59,56.33,1.07,0.90,0.71,2.42,68.70%
2022-06-30,8926.61万,-77.85%,3707.70万,-90.64%,148.71亿,45.39%,0.0400,3.72,1.49,0.99,-0.57,0.91%,8.98%,1.10%,1.14%,72.89,14.87,12.10,60.79,1.13,0.98,0.75,2.01,64.91%
2022-03-31,1.76亿,33.58%,1.71亿,35.48%,68.26亿,55.46%,0.0800,3.90,1.49,1.20,-0.75,3.07%,9.21%,2.16%,2.14%,82.24,5.53,16.28,65.96,1.14,0.94,0.78,1.82,62.62%
2021-12-31,9.09亿,9.13%,8.92亿,15.00%,242.89亿,36.10%,0.4300,3.81,1.49,1.12,0.75,4.15%,10.98%,11.77%,11.32%,78.04,24.29,14.82,63.21,1.11,0.94,0.82,2.03,65.15%
2021-09-30,6.04亿,16.08%,5.94亿,17.24%,161.53亿,28.10%,0.2900,3.64,1.49,0.99,-0.19,4.14%,10.41%,7.94%,7.88%,84.78,19.38,13.93,70.85,1.09,0.91,0.75,1.94,64.07%
2021-06-30,4.03亿,26.07%,3.96亿,28.77%,102.28亿,21.92%,0.1900,3.54,1.49,0.90,-0.23,4.35%,10.92%,5.29%,5.40%,89.40,12.30,14.63,74.77,1.08,0.91,0.75,1.94,64.10%
2021-03-31,1.32亿,22.39%,1.27亿,30.24%,43.91亿,16.87%,0.0600,3.59,1.49,0.94,-0.35,3.39%,10.18%,1.76%,1.74%,102.82,5.55,16.21,86.61,1.11,0.94,0.77,1.75,61.49%
2020-12-31,8.33亿,33.87%,7.75亿,23.95%,178.46亿,5.49%,0.4000,3.52,1.49,0.88,0.90,5.33%,12.46%,11.70%,11.22%,109.26,11.76,30.61,78.65,1.08,0.93,0.78,1.79,62.04%
2020-09-30,5.20亿,14.87%,5.06亿,12.84%,126.10亿,1.13%,0.2500,3.33,1.48,0.74,0.39,4.74%,12.11%,7.46%,7.41%,114.69,8.43,32.03,82.66,1.08,0.87,0.71,1.84,62.56%
2020-06-30,3.20亿,11.47%,3.08亿,7.87%,83.89亿,0.22%,0.1500,3.25,1.48,0.65,0.02,4.46%,12.45%,4.57%,4.67%,115.13,5.54,32.47,82.67,1.09,0.86,0.71,1.84,62.26%
2020-03-31,1.07亿,11.94%,9716.03万,3.17%,37.57亿,-1.33%,0.0500,3.30,1.48,0.70,-0.35,3.44%,11.10%,1.56%,1.55%,127.12,2.63,34.17,92.96,1.11,0.86,0.70,1.96,63.77%
2019-12-31,6.22亿,8.59%,6.26亿,23.24%,169.17亿,8.09%,0.3000,3.24,1.48,0.65,0.80,4.26%,12.83%,9.39%,9.11%,119.44,7.00,51.46,67.98,1.16,0.80,0.78,1.83,62.25%
2019-09-30,4.53亿,23.01%,4.49亿,25.13%,124.68亿,11.06%,0.2100,3.17,1.48,0.58,0.16,4.22%,11.75%,6.83%,6.79%,126.39,4.78,56.51,69.88,1.15,0.75,0.75,1.87,62.81%
2019-06-30,2.87亿,39.84%,2.85亿,44.71%,83.71亿,8.94%,0.1400,3.08,1.48,0.50,-0.17,4.03%,12.09%,4.33%,4.42%,126.77,3.19,56.38,70.39,1.17,0.78,0.78,1.94,63.74%
2019-03-31,9598.70万,20.51%,9417.40万,29.15%,38.08亿,7.46%,0.0500,3.12,1.48,0.55,-0.27,3.08%,11.21%,1.47%,1.46%,130.01,1.48,60.77,69.24,1.27,0.85,0.85,1.65,59.77%
2018-12-31,5.73亿,37.13%,5.08亿,29.71%,156.52亿,30.07%,0.2700,3.06,1.48,0.50,0.61,4.31%,13.25%,9.13%,8.90%,110.40,6.61,54.45,55.95,1.22,0.83,0.83,1.67,59.97%
2018-09-30,3.68亿,23.92%,3.59亿,31.05%,112.26亿,35.19%,0.1700,2.96,1.48,0.42,0.17,4.02%,12.72%,5.78%,5.91%,123.27,4.62,58.48,64.79,1.15,0.77,0.77,1.85,62.41%
2018-06-30,2.05亿,22.85%,1.97亿,21.06%,76.84亿,44.83%,0.1000,2.87,1.49,0.35,-0.03,3.35%,11.39%,3.30%,3.39%,116.73,3.34,53.85,62.89,1.14,0.76,0.76,1.85,62.60%
2018-03-31,7965.23万,89.05%,7291.89万,85.80%,35.43亿,61.11%,0.0400,2.89,1.49,0.39,-0.30,3.10%,11.92%,1.29%,1.31%,124.41,1.62,55.54,68.87,1.18,0.79,0.79,1.91,63.48%
2017-12-31,4.18亿,79.68%,3.91亿,348.15%,120.34亿,25.14%,0.2000,2.93,1.55,0.35,0.39,4.59%,13.56%,7.11%,6.77%,129.01,5.64,63.79,65.21,1.25,0.83,0.83,1.55,56.73%
