报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,8614.81万,3.62%,6518.09万,40.54%,14.11亿,3.61%,0.0500,1.32,0.98,-0.71,0.08,5.53%,22.16%,3.76%,3.60%,108.36,4.19,42.93,65.43,1.21,0.93,0.93,0.90,47.98%
2024-03-31,2197.43万,20.00%,1373.92万,103.54%,6.56亿,12.46%,0.0122,1.31,0.99,-0.74,0.04,2.76%,20.32%,0.97%,0.93%,106.90,2.26,39.87,67.03,1.25,1.01,1.01,1.01,50.80%
2023-12-31,4465.14万,-57.56%,2821.22万,-67.00%,28.91亿,0.58%,0.0300,1.25,0.99,-0.75,0.13,1.03%,21.72%,2.03%,1.99%,88.51,8.37,43.01,45.50,1.27,0.99,0.99,1.01,50.77%
2023-09-30,1.64亿,19.09%,1.43亿,37.07%,22.99亿,-4.04%,0.0900,1.33,0.99,-0.69,0.10,6.90%,22.48%,10.45%,6.87%,106.93,5.70,47.34,59.59,1.62,1.26,1.26,0.90,47.78%
2023-06-30,8314.07万,19.15%,4637.82万,-3.42%,13.62亿,-13.52%,0.0500,1.26,0.97,-0.73,0.06,5.89%,22.62%,3.54%,3.62%,104.66,3.50,51.50,53.16,1.62,1.28,1.28,0.90,47.77%
2023-03-31,1831.21万,-14.97%,675.02万,-25.08%,5.83亿,-15.24%,0.0100,1.24,0.97,-0.76,0.03,2.50%,21.27%,0.65%,0.81%,119.48,1.37,65.47,54.01,1.61,1.17,1.17,0.84,46.14%
2022-12-31,1.05亿,1091.44%,8548.97万,220.59%,28.74亿,-31.04%,0.0600,1.22,0.97,-0.77,0.07,3.30%,19.91%,4.72%,4.72%,125.69,6.41,56.12,69.57,1.29,0.97,0.97,0.83,45.65%
2022-09-30,1.38亿,194.04%,1.04亿,160.11%,23.96亿,-19.47%,0.0757,1.31,0.97,-0.73,0.09,5.34%,19.51%,5.91%,5.79%,127.48,4.97,54.35,73.14,1.38,1.02,1.01,0.68,41.02%
2022-06-30,6977.60万,158.28%,4801.88万,134.60%,15.75亿,-9.29%,0.0382,1.27,0.97,-0.77,0.08,4.07%,18.48%,3.03%,3.01%,131.10,3.12,57.67,73.42,1.26,0.92,0.92,0.82,45.52%
2022-03-31,2153.61万,-42.45%,901.01万,-67.67%,6.88亿,-17.09%,0.0118,1.25,0.97,-0.79,0.05,2.65%,17.17%,1.04%,0.95%,160.46,1.20,74.90,85.56,1.33,0.91,0.91,0.94,48.89%
