报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.56亿,118.77%,6632.50万,106.50%,107.10亿,11.31%,0.0200,0.80,0.30,-0.72,-0.69,1.86%,9.58%,2.98%,2.54%,302.50,4.45,40.41,262.09,1.19,1.07,0.78,5.74,84.59%
2024-03-31,1.04亿,3343.56%,7315.70万,1525.48%,49.85亿,15.77%,0.0189,0.80,0.30,-0.72,-0.29,2.31%,9.45%,2.41%,1.46%,316.89,2.02,44.49,272.40,1.18,1.04,0.76,4.71,81.99%
2023-12-31,-26.58亿,-2463.52%,-30.10亿,-607.33%,223.37亿,-5.74%,-0.8982,0.77,0.30,-0.74,0.24,-12.69%,8.76%,-41.87%,-37.88%,289.72,8.02,44.91,244.81,1.20,1.07,0.80,4.80,82.28%
2023-09-30,-7.66亿,-604.28%,-9.71亿,-2554.66%,150.39亿,-7.80%,-0.2800,1.45,0.31,-0.08,0.0030,-4.93%,10.85%,-17.55%,-12.31%,332.23,4.61,58.53,273.69,1.21,1.06,0.77,5.72,84.26%
2023-06-30,-8.31亿,-772.30%,-10.21亿,-1754.45%,96.22亿,-8.51%,-0.3000,1.42,0.31,-0.10,-0.29,-8.47%,10.86%,-18.93%,-12.53%,345.59,2.98,60.42,285.17,1.14,0.99,0.72,5.25,83.14%
2023-03-31,301.90万,-95.32%,-513.21万,-144.14%,43.06亿,-10.64%,0.0012,1.72,0.31,0.20,-0.56,1.07%,10.25%,0.07%,0.05%,379.83,1.36,66.03,313.81,1.24,1.09,0.77,4.42,76.01%
2022-12-31,1.12亿,110.51%,-4.26亿,58.62%,236.97亿,-0.84%,-0.0036,1.72,0.31,0.20,0.18,0.86%,12.76%,-0.21%,1.49%,278.82,7.70,46.78,232.05,1.23,1.10,0.82,4.91,77.94%
2022-09-30,1.52亿,3444.83%,3953.86万,293.28%,163.11亿,0.90%,0.0500,1.83,0.29,0.29,-0.34,0.91%,9.84%,1.27%,0.99%,302.91,5.67,47.62,255.30,1.37,1.22,0.92,5.08,68.18%
2022-06-30,1.24亿,3573.50%,6168.31万,462.74%,105.17亿,0.19%,0.0400,1.77,0.29,0.29,-0.37,0.95%,10.01%,0.99%,0.81%,313.17,3.68,48.85,264.32,1.42,1.26,0.96,5.07,67.92%
2022-03-31,6457.08万,36.34%,1162.56万,-65.60%,48.19亿,-6.85%,0.0200,1.75,0.30,0.27,-0.42,0.81%,7.52%,0.35%,0.24%,335.39,1.76,51.21,284.18,1.38,1.23,0.93,5.34,68.13%
2021-12-31,-10.70亿,45.83%,-10.28亿,51.20%,238.99亿,1.40%,-0.4065,1.74,0.30,0.27,0.25,-3.69%,13.57%,-18.91%,-12.44%,296.20,6.84,52.61,243.59,1.26,1.13,0.85,5.54,71.93%
2021-09-30,428.42万,102.39%,-2045.68万,92.26%,159.57亿,-2.56%,-0.0100,2.10,0.30,0.63,-0.13,0.55%,10.63%,-0.38%,0.05%,324.40,4.57,59.02,265.38,1.31,1.15,0.81,4.59,69.38%
2021-06-30,336.59万,102.35%,-1700.46万,91.52%,103.34亿,3.89%,-0.0100,2.10,0.30,0.63,-0.21,0.50%,10.76%,-0.39%,0.04%,333.84,2.75,65.55,268.30,1.33,1.14,0.82,4.33,68.17%
2021-03-31,4735.90万,166.39%,3379.86万,133.27%,51.32亿,26.30%,0.0200,2.12,0.30,0.65,-0.25,1.48%,10.17%,0.76%,0.54%,339.17,1.39,64.61,274.56,1.34,1.16,0.84,4.24,69.52%
2020-12-31,-19.76亿,-5769.99%,-21.07亿,-5327.44%,230.26亿,-25.87%,-0.7100,2.11,0.30,0.64,0.21,-8.06%,9.00%,-28.78%,-22.63%,294.94,6.46,55.77,239.17,1.29,1.12,0.86,4.45,71.32%
2020-09-30,-1.79亿,-911.96%,-2.64亿,-2255.79%,163.76亿,-21.91%,-0.0900,2.67,0.29,1.20,-0.44,-0.52%,8.85%,-3.26%,-1.72%,304.12,4.54,59.51,244.61,1.33,1.14,0.77,3.66,68.92%
2020-06-30,-1.43亿,-1522.82%,-2.01亿,-23634.73%,99.47亿,-26.41%,-0.0700,2.75,0.29,1.27,-0.53,-0.84%,9.35%,-2.55%,-1.35%,327.81,2.65,67.99,259.82,1.30,1.12,0.72,3.51,68.91%
2020-03-31,-7133.74万,-235.81%,-1.02亿,-345.10%,40.64亿,-33.93%,-0.0400,2.82,0.28,1.33,-0.54,-1.06%,7.47%,-1.22%,-0.66%,386.63,1.15,78.31,308.32,1.31,1.15,0.75,3.48,68.85%
2019-12-31,3485.26万,-88.61%,-3882.83万,-117.70%,310.60亿,-7.66%,-0.0200,2.81,0.27,1.36,0.37,0.72%,10.56%,-0.66%,0.31%,208.04,8.49,42.40,165.64,1.27,1.14,0.77,3.59,72.51%
2019-09-30,2205.02万,-91.28%,1226.15万,-90.98%,209.71亿,-0.45%,-0.0030,3.01,0.43,1.39,-0.27,0.76%,9.02%,-0.09%,0.23%,243.92,5.18,52.17,191.75,1.28,1.07,0.69,4.19,75.19%
2019-06-30,1006.12万,-95.66%,85.22万,-99.35%,135.16亿,-4.27%,-0.0100,2.82,0.29,1.36,-0.37,0.70%,9.04%,-0.42%,0.10%,244.52,3.47,51.88,192.64,1.32,1.13,0.74,3.69,73.87%
2019-03-31,5252.72万,38.21%,4144.57万,194.14%,61.50亿,-1.19%,0.0100,2.89,0.29,1.43,-0.40,1.57%,8.09%,0.34%,0.51%,262.69,1.57,57.40,205.29,1.27,1.07,0.70,3.45,72.61%
2018-12-31,3.06亿,-48.22%,2.19亿,-31.55%,336.35亿,-6.91%,0.0800,2.86,0.29,1.42,0.19,1.52%,9.74%,2.84%,3.01%,227.75,4.10,87.84,139.91,1.26,1.06,0.73,3.53,73.11%
2018-09-30,2.53亿,1.66%,1.36亿,21.78%,210.65亿,-6.84%,0.0700,2.86,0.29,1.44,-0.39,1.86%,8.56%,0.84%,2.47%,269.25,2.59,104.14,165.11,1.22,1.01,0.72,3.40,72.37%
2018-06-30,2.32亿,15.18%,1.32亿,134.37%,141.20亿,-5.73%,0.0843,2.82,0.07,1.59,-0.29,2.35%,9.12%,False,2.47%,102.62,1.75,102.62,False,1.23,1.03,0.72,3.51,72.73%
