报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.75亿,-29.04%,2.11亿,-6.56%,43.87亿,1.60%,0.2300,4.65,0.90,2.28,0.30,3.94%,28.07%,4.96%,4.92%,82.05,5.36,33.60,48.44,1.39,1.18,1.16,1.15,53.34%
2024-03-31,1.30亿,7.06%,1.25亿,7.23%,20.65亿,9.15%,0.1700,4.70,0.87,2.37,0.41,6.32%,26.92%,3.67%,3.61%,72.77,2.66,33.89,38.88,1.40,1.20,1.17,1.11,52.46%
2023-12-31,3.89亿,-26.58%,3.53亿,-35.53%,96.13亿,-5.54%,0.5200,4.53,0.87,2.20,1.00,4.06%,25.86%,11.54%,11.21%,63.06,11.51,31.28,31.78,1.38,1.18,1.15,1.19,54.20%
2023-09-30,3.64亿,-27.96%,3.38亿,-26.15%,67.81亿,-2.08%,0.4900,4.52,0.87,2.16,0.56,5.38%,25.39%,10.75%,10.48%,67.07,7.97,33.86,33.21,1.40,1.17,1.12,1.06,51.27%
2023-06-30,2.47亿,-28.66%,2.26亿,-24.37%,43.18亿,-8.34%,0.3300,4.37,0.87,2.01,0.44,5.74%,27.08%,7.33%,7.37%,70.89,4.82,37.34,33.56,1.38,1.14,1.11,1.06,51.39%
2023-03-31,1.21亿,-26.98%,1.17亿,-25.63%,18.92亿,-18.74%,0.1600,4.48,0.85,2.14,0.40,6.45%,27.87%,3.64%,3.53%,81.16,1.92,46.88,34.28,1.37,1.12,1.08,1.12,52.70%
2022-12-31,5.30亿,-28.93%,5.47亿,-8.30%,101.77亿,-3.45%,0.7000,4.32,0.85,1.99,0.80,5.13%,29.09%,13.75%,15.98%,65.70,8.35,43.10,22.59,1.34,1.12,1.00,1.13,52.98%
2022-09-30,5.05亿,-23.91%,4.58亿,-16.12%,69.25亿,-1.52%,0.6600,4.82,1.16,2.45,1.19,7.19%,28.73%,12.65%,13.66%,71.93,5.67,47.61,24.32,1.50,1.25,1.12,0.98,49.47%
2022-06-30,3.46亿,-23.26%,2.99亿,-14.31%,47.10亿,-0.70%,0.4500,4.81,1.16,2.25,0.61,7.20%,28.77%,8.32%,9.38%,74.22,3.60,50.05,24.17,1.54,1.23,1.18,0.92,47.74%
2022-03-31,1.66亿,-7.70%,1.57亿,-2.67%,23.29亿,3.83%,0.2200,5.77,1.22,3.01,0.65,6.99%,26.63%,3.83%,3.76%,76.16,1.71,52.52,23.64,1.64,1.36,1.31,0.91,47.78%
2021-12-31,7.46亿,-20.69%,5.97亿,-12.29%,105.40亿,-6.09%,0.9700,5.56,1.22,2.79,-0.05,6.65%,27.79%,17.45%,17.49%,60.83,7.64,47.13,13.71,1.56,1.27,1.17,1.00,50.19%
2021-09-30,6.63亿,2.98%,5.46亿,-9.24%,70.32亿,-0.72%,0.8700,5.46,1.23,2.68,-0.60,9.02%,29.93%,14.37%,15.85%,66.20,5.72,47.21,18.99,1.70,1.40,1.27,0.81,44.88%
2021-06-30,4.51亿,8.06%,3.49亿,-11.22%,47.44亿,4.06%,0.5800,5.18,1.23,2.41,-0.43,9.15%,30.66%,10.30%,11.37%,65.61,3.84,46.93,18.68,1.54,1.29,1.25,1.02,50.56%
2021-03-31,1.80亿,22.63%,1.62亿,12.57%,22.43亿,31.77%,0.2400,5.82,1.22,3.05,-0.23,7.82%,31.44%,4.12%,4.03%,65.00,1.79,50.25,14.75,1.66,1.41,1.33,0.93,47.99%
2020-12-31,9.40亿,14.07%,6.80亿,-9.76%,112.24亿,20.02%,1.2300,5.58,1.22,2.82,2.62,8.16%,32.05%,23.83%,21.95%,54.65,7.51,47.94,6.71,1.52,1.30,1.14,1.13,53.12%
2020-09-30,6.44亿,4.23%,6.02亿,3.35%,70.83亿,13.24%,0.8400,5.19,1.19,2.43,1.09,8.98%,31.10%,16.54%,16.16%,60.24,5.90,45.79,14.45,1.59,1.40,1.25,0.91,47.53%
2020-06-30,4.18亿,2.90%,3.93亿,4.12%,45.59亿,8.87%,0.5400,4.89,1.19,2.14,0.69,9.14%,32.62%,10.71%,11.13%,63.07,3.55,50.74,12.33,1.56,1.33,1.14,0.91,47.55%
2020-03-31,1.47亿,-9.91%,1.44亿,-6.60%,17.02亿,-5.37%,0.1900,5.09,1.16,2.37,0.19,8.57%,33.34%,3.84%,3.76%,85.39,1.28,70.42,14.97,1.68,1.39,1.22,0.75,43.04%
2019-12-31,8.24亿,9.26%,7.54亿,32.48%,93.51亿,14.48%,1.0700,4.89,1.16,2.17,1.63,8.62%,32.52%,21.22%,21.96%,59.54,6.88,52.31,7.24,1.49,1.17,0.88,0.99,49.77%
2019-09-30,6.18亿,8.54%,5.83亿,25.20%,62.55亿,15.02%,0.8100,4.60,1.13,1.93,1.20,9.71%,32.34%,16.01%,17.50%,60.47,5.82,46.41,14.06,1.63,1.06,1.06,0.76,43.17%
2019-06-30,4.06亿,9.72%,3.77亿,29.05%,41.87亿,15.04%,0.5300,4.80,1.12,2.15,0.23,9.55%,32.33%,10.34%,11.02%,58.78,4.07,44.23,14.55,1.80,1.30,1.30,0.62,38.37%
2019-03-31,1.63亿,10.90%,1.54亿,8.30%,17.99亿,14.70%,0.2100,5.26,1.10,2.65,0.23,8.87%,32.73%,4.12%,4.04%,62.33,1.84,48.83,13.50,2.10,1.59,1.59,0.50,33.38%
2018-12-31,7.54亿,9.48%,5.69亿,-5.97%,81.69亿,12.71%,0.9900,4.96,1.10,2.36,0.53,9.08%,32.13%,20.70%,19.80%,47.61,8.77,41.03,6.59,1.70,1.35,1.30,0.74,42.50%
2018-09-30,5.69亿,5.68%,4.65亿,-3.16%,54.38亿,7.35%,0.7400,4.67,1.07,2.11,0.55,10.40%,32.39%,14.75%,15.87%,49.07,6.70,40.32,8.75,2.14,1.57,1.49,0.44,30.37%
2018-06-30,3.70亿,2.44%,2.93亿,-8.40%,36.40亿,11.34%,0.4820,4.42,1.07,1.85,0.29,10.22%,33.02%,9.84%,10.92%,47.96,4.64,38.77,9.19,2.08,1.40,1.33,0.47,31.84%
2018-03-31,1.47亿,7.88%,1.42亿,12.75%,15.68亿,5.57%,0.1900,4.82,1.17,2.25,0.16,9.42%,31.53%,4.03%,3.97%,44.49,2.30,39.21,5.29,2.71,1.90,1.78,0.32,24.13%
2017-12-31,6.89亿,-1.26%,6.05亿,1.47%,72.48亿,-0.92%,0.9000,4.66,1.17,2.06,0.06,9.80%,33.01%,18.40%,19.27%,39.59,10.50,34.28,5.31,2.04,1.53,1.45,0.49,33.05%
