报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,4522.54万,-29.30%,4452.94万,-29.81%,9.79亿,-8.00%,0.2103,5.61,1.64,2.66,-0.83,3.05%,7.30%,3.76%,3.75%,84.14,4.84,37.22,46.92,1.99,1.51,1.38,0.45,27.82%
2024-03-31,1851.72万,-39.31%,1831.26万,-39.12%,4.67亿,-12.73%,0.0861,5.59,1.64,2.63,-0.32,2.35%,10.01%,1.55%,1.54%,75.29,2.47,36.46,38.83,1.89,1.48,1.40,0.51,30.20%
2023-12-31,6450.44万,-75.95%,6483.32万,-76.58%,21.11亿,-22.22%,0.3000,5.50,1.64,2.55,0.12,2.71%,9.65%,5.53%,5.46%,55.14,11.21,32.11,23.03,1.90,1.55,1.39,0.51,29.82%
2023-09-30,9009.07万,-55.22%,8911.36万,-56.81%,16.37亿,-17.70%,0.4190,5.63,1.64,2.70,-0.52,6.55%,12.25%,7.61%,7.44%,69.65,7.85,34.41,35.24,2.06,1.60,1.35,0.47,27.99%
2023-06-30,6396.71万,-49.96%,6343.89万,-51.76%,10.64亿,-21.48%,0.2975,5.50,1.64,2.58,-0.39,7.15%,13.68%,5.43%,5.41%,71.89,5.48,32.85,39.04,1.93,1.53,1.35,0.49,28.81%
2023-03-31,3050.91万,-46.08%,3008.01万,-50.35%,5.35亿,-18.08%,0.1419,5.54,1.63,2.63,-0.60,7.56%,15.53%,2.60%,2.56%,65.33,2.61,34.52,30.82,2.19,1.70,1.31,0.43,26.37%
2022-12-31,2.68亿,44.73%,2.77亿,48.74%,27.14亿,32.60%,1.2471,5.39,1.63,2.48,1.51,13.65%,21.33%,26.00%,23.16%,42.96,12.55,28.68,14.27,2.16,1.76,1.30,0.46,28.03%
2022-09-30,2.01亿,56.06%,2.06亿,59.98%,19.89亿,36.93%,0.9357,5.07,1.63,2.21,1.08,13.54%,20.90%,20.06%,18.45%,48.47,9.57,28.20,20.27,2.02,1.64,1.26,0.51,31.05%
2022-06-30,1.28亿,48.52%,1.32亿,52.22%,13.55亿,48.86%,0.5945,4.73,1.62,1.87,0.91,12.44%,20.63%,13.14%,12.58%,54.20,5.34,33.71,20.49,1.79,1.39,1.10,0.64,36.30%
2022-03-31,5657.72万,85.21%,6059.03万,100.17%,6.53亿,60.55%,0.2631,4.55,1.62,1.69,0.12,11.46%,19.52%,5.96%,5.78%,51.20,3.10,29.02,22.18,2.16,1.70,1.26,0.44,28.82%
2021-12-31,1.85亿,184.57%,1.86亿,226.78%,20.47亿,82.49%,0.8617,4.27,1.62,1.43,0.43,9.88%,16.73%,22.16%,20.16%,39.87,13.27,27.12,12.75,2.09,1.62,1.14,0.42,28.18%
2021-09-30,1.29亿,152.55%,1.29亿,201.77%,14.53亿,87.91%,0.5996,4.03,1.63,1.23,0.06,9.54%,17.21%,15.90%,14.88%,54.43,10.11,26.71,27.72,1.99,1.40,1.18,0.40,27.34%
2021-06-30,8606.15万,132.99%,8639.49万,182.31%,9.10亿,88.11%,0.4002,3.83,1.63,1.03,0.06,10.01%,17.97%,10.84%,10.46%,55.98,5.73,31.42,24.57,1.72,1.24,0.99,0.50,31.97%
2021-03-31,3054.69万,28.54%,3026.90万,55.37%,4.07亿,58.50%,0.1421,3.67,1.63,0.88,-0.12,7.89%,15.47%,3.95%,3.87%,54.45,3.07,29.34,25.11,1.70,1.20,0.95,0.49,31.90%
2020-12-31,6511.04万,101.06%,5694.29万,109.67%,11.22亿,8.09%,0.3028,3.52,1.63,0.73,0.15,6.27%,12.65%,8.95%,8.59%,51.77,10.36,34.74,17.03,2.10,1.55,1.09,0.30,22.38%
2020-09-30,5104.59万,29.34%,4274.28万,12.64%,7.73亿,-2.02%,0.2374,3.46,1.63,0.69,0.02,7.09%,15.10%,7.07%,6.86%,69.64,6.76,39.93,29.72,2.25,1.72,1.39,0.27,20.99%
2020-06-30,3693.78万,44.19%,3060.28万,24.00%,4.84亿,-4.75%,0.1718,3.39,1.63,0.63,0.06,8.13%,16.85%,5.16%,5.06%,81.49,3.74,48.08,33.41,2.24,1.59,1.45,0.26,20.45%
2020-03-31,2376.44万,206.84%,1948.23万,183.58%,2.57亿,-7.79%,0.1105,3.33,1.63,0.57,-0.14,9.52%,17.63%,3.32%,3.32%,79.64,1.86,48.37,31.28,1.98,1.34,1.18,0.31,23.21%
2019-12-31,3238.41万,-29.75%,2715.82万,-42.49%,10.38亿,0.19%,0.1506,3.27,1.63,0.51,0.59,3.36%,13.74%,4.65%,4.60%,65.36,7.87,45.72,19.64,2.09,1.48,1.22,0.26,20.04%
2019-09-30,3946.51万,-40.87%,3794.59万,-41.84%,7.89亿,-7.94%,0.1835,3.30,1.63,0.55,0.34,5.26%,13.96%,5.64%,5.56%,76.82,5.73,47.13,29.69,2.03,1.39,1.39,0.27,20.73%
2019-06-30,2561.77万,-49.68%,2467.98万,-50.07%,5.08亿,-14.83%,0.1191,3.24,1.63,0.49,0.12,5.29%,14.69%,3.67%,3.68%,89.76,3.26,55.15,34.61,1.75,1.10,1.10,0.33,24.36%
2019-03-31,774.48万,-73.09%,687.01万,-75.27%,2.78亿,-7.81%,0.0360,3.26,1.63,0.50,-0.0047,2.85%,11.51%,1.11%,1.11%,76.71,2.06,43.59,33.12,1.62,1.15,1.15,0.38,26.82%
2018-12-31,4609.90万,-71.85%,4721.97万,-70.18%,10.36亿,-9.36%,0.2144,3.22,1.63,0.47,0.16,4.13%,15.59%,6.80%,6.66%,76.95,6.36,56.59,20.36,1.75,1.03,1.03,0.30,22.37%
2018-09-30,6674.62万,-46.47%,6524.49万,-46.37%,8.57亿,-0.38%,0.3104,3.32,1.63,0.59,0.17,7.84%,16.87%,9.65%,9.35%,79.97,5.41,49.88,30.10,1.66,1.13,1.13,0.36,25.67%
2018-06-30,5090.67万,-37.29%,4942.65万,-37.97%,5.96亿,6.35%,0.2368,3.24,1.63,0.51,0.28,8.62%,17.22%,7.38%,7.30%,73.67,3.71,48.48,25.19,1.51,1.03,1.03,0.40,27.83%
2018-03-31,2878.35万,-9.93%,2778.58万,-8.86%,3.02亿,20.11%,0.1339,3.24,1.63,0.51,0.16,9.81%,19.13%,4.22%,4.13%,71.83,1.72,52.35,19.48,1.39,0.93,0.93,0.47,31.14%
2017-12-31,1.64亿,285.24%,1.58亿,286.81%,11.43亿,39.51%,0.7616,3.10,1.63,0.38,0.98,14.83%,22.78%,27.98%,24.54%,63.72,7.14,50.41,13.31,1.28,0.76,0.76,0.45,30.49%
2017-09-30,1.25亿,554.65%,1.22亿,601.14%,8.60亿,49.44%,0.5799,2.93,1.63,0.23,0.64,14.99%,24.38%,22.01%,19.81%,72.14,5.40,50.00,22.14,1.06,0.67,0.67,0.60,36.87%
