报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.52亿,1.14%,1.40亿,11.49%,26.89亿,6.21%,0.3430,6.49,3.14,2.05,0.71,6.21%,59.78%,4.92%,5.28%,192.44,1.01,179.10,13.34,0.80,0.35,0.35,1.40,52.83%
2024-03-31,8217.17万,15.83%,7869.70万,25.02%,14.00亿,11.42%,0.1857,6.92,3.26,2.35,0.48,6.41%,59.54%,2.72%,2.68%,180.86,0.54,167.26,13.60,0.86,0.40,0.40,1.26,50.66%
2023-12-31,2.25亿,953.37%,1.96亿,17464.60%,51.45亿,24.41%,0.5087,6.81,3.30,2.18,1.82,4.90%,57.44%,7.34%,7.47%,203.42,1.90,189.20,14.22,0.79,0.31,0.31,1.18,48.78%
2023-09-30,1.94亿,585.75%,1.75亿,766.70%,36.94亿,22.06%,0.4382,6.83,3.41,2.14,1.32,5.73%,57.58%,6.63%,6.42%,217.97,1.34,201.06,16.91,0.78,0.30,0.30,1.24,50.22%
2023-06-30,1.50亿,937.51%,1.26亿,859.66%,25.32亿,21.48%,0.3391,6.79,3.50,2.01,0.91,6.20%,59.06%,4.56%,4.46%,232.43,0.83,217.52,14.90,0.87,0.38,0.38,1.16,48.15%
2023-03-31,7094.07万,7971.76%,6294.77万,7861.36%,12.56亿,21.31%,0.1603,6.62,3.50,1.85,0.50,5.03%,56.39%,2.14%,2.12%,225.61,0.43,210.38,15.23,0.82,0.32,0.32,1.17,48.45%
2022-12-31,2136.77万,-87.68%,111.32万,-99.40%,41.36亿,1.19%,0.0483,6.51,3.51,1.71,0.53,0.89%,57.51%,0.56%,0.56%,265.72,1.47,245.06,20.65,0.89,0.31,0.31,1.21,49.12%
2022-09-30,2827.57万,-82.13%,2013.42万,-86.88%,30.26亿,0.51%,0.0639,6.62,3.66,1.74,0.41,0.92%,57.37%,0.59%,0.60%,293.00,1.01,267.75,25.24,0.96,0.35,0.35,1.12,47.78%
2022-06-30,1446.06万,-84.50%,1307.76万,-85.10%,19.04亿,1.10%,0.0327,6.64,3.68,1.72,0.24,0.77%,57.58%,0.31%,0.31%,270.66,0.73,246.51,24.15,1.00,0.37,0.37,1.05,45.86%
2022-03-31,-90.12万,-102.56%,-81.10万,-102.38%,9.39亿,0.26%,-0.0051,6.69,3.69,1.76,0.17,-1.14%,58.29%,-0.08%,-0.08%,271.82,0.36,248.21,23.61,1.01,0.38,0.38,1.00,44.82%
2021-12-31,1.73亿,22.12%,1.84亿,82.00%,38.33亿,27.42%,0.3920,6.68,3.66,1.77,1.06,6.16%,57.01%,6.31%,6.34%,251.12,1.61,224.23,26.89,1.05,0.48,0.48,1.09,47.18%
2021-09-30,1.58亿,216.45%,1.53亿,348.12%,26.51亿,32.75%,0.3576,6.65,3.65,1.74,0.85,5.70%,56.33%,5.23%,5.38%,261.28,1.17,231.46,29.82,1.22,0.53,0.53,0.89,42.51%
2021-06-30,9331.69万,3343.58%,8774.91万,878.82%,17.89亿,45.60%,0.2109,6.84,3.67,1.89,0.49,4.15%,56.35%,3.12%,3.08%,234.34,0.88,205.50,28.84,1.52,0.68,0.68,0.69,36.65%
2021-03-31,3520.55万,1209.16%,3408.90万,449.16%,8.92亿,52.06%,0.0796,6.73,3.69,1.76,0.40,0.65%,53.47%,1.17%,1.18%,221.42,0.47,190.36,31.06,1.46,0.70,0.70,0.70,37.04%
2020-12-31,1.42亿,141.65%,1.01亿,299.89%,28.76亿,-4.35%,0.3224,6.69,3.71,1.68,0.86,4.72%,54.15%,4.78%,4.80%,305.65,1.37,263.02,42.63,1.89,0.86,0.86,0.53,30.21%
2020-09-30,4999.37万,-68.18%,3424.97万,-72.71%,19.97亿,-6.21%,0.1136,6.50,3.75,1.51,0.68,2.39%,53.85%,1.67%,1.74%,328.80,0.96,280.49,48.31,1.53,0.72,0.72,0.60,33.11%
2020-06-30,-287.70万,-103.23%,-1126.69万,-114.46%,12.29亿,-12.08%,-0.0066,6.67,4.02,1.39,0.54,-0.42%,55.39%,-0.10%,-0.10%,356.61,0.59,307.06,49.55,1.76,0.87,0.87,0.53,30.08%
2020-03-31,-317.41万,-106.02%,-976.31万,-119.33%,5.87亿,-18.74%,-0.0073,6.78,4.03,1.51,0.47,-3.74%,53.70%,-0.11%,-0.11%,369.11,0.28,318.47,50.64,1.77,0.85,0.85,0.53,30.19%
2019-12-31,5877.87万,-72.07%,2530.37万,-86.65%,30.07亿,12.99%,0.1428,6.84,4.03,1.54,1.37,1.35%,58.24%,2.07%,1.97%,324.37,1.29,279.50,44.86,1.77,0.76,0.76,0.54,30.44%
2019-09-30,1.57亿,-14.92%,1.25亿,-25.80%,21.29亿,6.65%,0.3890,7.06,4.02,1.80,1.45,8.62%,59.29%,5.51%,5.12%,361.08,0.86,312.21,48.86,1.47,0.37,0.37,0.71,36.46%
2019-06-30,8912.53万,-20.18%,7793.80万,-27.54%,13.98亿,7.72%,0.2228,7.02,3.75,2.02,0.28,7.90%,58.64%,3.16%,3.17%,331.86,0.63,284.14,47.73,1.67,0.35,0.35,0.96,38.75%
2019-03-31,5276.74万,-12.54%,5050.76万,-16.42%,7.22亿,11.78%,0.1319,7.07,3.75,2.11,0.40,8.07%,60.39%,1.89%,1.87%,330.78,0.31,286.99,43.79,1.76,0.32,0.32,0.96,38.70%
2018-12-31,2.10亿,12.20%,1.90亿,29.22%,26.62亿,13.10%,0.5261,6.95,3.74,1.97,0.14,7.68%,57.95%,7.59%,7.57%,329.38,1.29,279.48,49.89,1.54,0.29,0.29,1.08,41.17%
