报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,4.54亿,-11.25%,4.41亿,17.10%,110.05亿,2.35%,0.3800,7.01,2.48,3.27,0.72,4.19%,10.54%,5.36%,5.36%,57.54,3.54,50.83,6.71,0.96,0.50,0.47,1.40,58.12%
2024-03-31,2.13亿,-39.72%,1.55亿,-47.36%,49.54亿,-12.73%,0.1800,7.04,2.48,3.27,0.29,4.33%,9.59%,2.54%,2.51%,68.23,1.47,61.20,7.03,0.96,0.47,0.42,1.44,58.89%
2023-12-31,8.92亿,-40.22%,7.14亿,-48.64%,217.67亿,6.17%,0.7400,6.85,2.47,3.09,0.54,4.01%,10.18%,11.27%,10.78%,69.02,5.92,60.81,8.21,0.87,0.34,0.33,1.47,59.30%
2023-09-30,7.15亿,-45.14%,5.62亿,-55.15%,161.46亿,7.84%,0.5900,6.71,2.47,2.99,0.43,4.33%,11.10%,9.03%,8.81%,64.56,4.95,54.55,10.01,0.89,0.42,0.40,1.47,59.31%
2023-06-30,5.11亿,-48.27%,3.77亿,-59.24%,107.52亿,-3.47%,0.4200,6.53,2.47,2.83,0.23,4.72%,11.17%,6.48%,6.48%,64.14,3.29,54.74,9.41,0.94,0.49,0.47,1.30,56.31%
2023-03-31,3.54亿,-23.96%,2.94亿,-34.29%,56.77亿,2.89%,0.2900,6.68,2.46,3.00,-0.07,6.24%,12.45%,4.60%,4.39%,68.42,1.51,59.45,8.97,1.03,0.45,0.41,1.33,56.90%
2022-12-31,14.92亿,21.13%,13.91亿,21.47%,205.02亿,37.62%,1.4800,6.36,2.45,2.70,0.71,7.28%,15.22%,29.87%,19.43%,71.38,5.75,62.59,8.79,1.07,0.49,0.48,1.43,58.52%
2022-09-30,13.03亿,66.86%,12.52亿,69.95%,149.73亿,48.36%,1.2900,5.44,1.13,3.11,1.16,8.77%,17.27%,26.25%,23.71%,72.50,4.21,64.19,8.31,0.88,0.39,0.38,1.92,65.45%
2022-06-30,9.88亿,144.86%,9.24亿,133.46%,111.39亿,83.07%,0.9800,5.10,1.11,2.80,1.40,8.97%,16.60%,20.25%,19.19%,56.86,3.66,49.15,7.72,0.89,0.43,0.42,1.90,65.17%
2022-03-31,4.65亿,157.59%,4.47亿,127.62%,55.18亿,87.03%,0.4600,4.94,1.10,2.68,0.58,8.51%,15.86%,9.83%,9.33%,53.11,1.98,45.36,7.75,0.88,0.43,0.41,1.78,63.69%
2021-12-31,12.32亿,147.06%,11.45亿,165.38%,148.98亿,62.74%,1.2300,4.44,1.08,2.22,0.97,8.30%,18.54%,31.59%,27.48%,77.17,5.38,66.94,10.22,0.85,0.33,0.32,2.01,66.39%
2021-09-30,7.81亿,110.68%,7.37亿,123.13%,100.92亿,48.33%,0.7800,3.96,1.03,1.80,0.67,7.82%,19.75%,21.16%,19.52%,74.89,4.40,61.30,13.60,0.85,0.38,0.37,2.06,66.87%
2021-06-30,4.04亿,110.53%,3.96亿,145.70%,60.84亿,36.14%,0.4000,3.62,1.01,1.42,1.00,6.75%,18.80%,11.40%,11.03%,75.24,2.96,60.80,14.45,0.78,0.46,0.43,2.24,68.68%
2021-03-31,1.81亿,210.80%,1.96亿,320.86%,29.50亿,37.17%,0.1800,3.58,1.11,1.40,-0.19,6.28%,17.37%,5.12%,4.99%,79.62,1.39,64.86,14.76,0.75,0.36,0.35,2.08,67.05%
