报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,8.96亿,-2.97%,7.81亿,-6.76%,89.08亿,0.34%,1.0900,11.33,4.32,6.67,0.77,10.32%,33.03%,8.95%,9.62%,85.14,3.14,57.24,27.90,1.01,0.60,0.60,0.65,38.89%
2024-03-31,4.20亿,5.02%,3.76亿,10.29%,43.50亿,10.04%,0.5100,12.14,4.32,7.47,-0.19,9.83%,33.08%,4.29%,4.21%,87.07,1.54,58.63,28.44,1.24,0.80,0.80,0.58,36.10%
2023-12-31,20.06亿,10.70%,17.81亿,15.34%,192.12亿,6.67%,2.4400,11.69,4.32,6.96,2.97,10.50%,32.83%,21.87%,20.88%,76.09,6.70,53.72,22.37,1.16,0.80,0.80,0.73,41.64%
2023-09-30,15.01亿,6.98%,13.65亿,6.53%,141.36亿,2.72%,1.8300,11.40,4.33,6.33,1.73,10.63%,32.35%,15.99%,16.02%,76.48,5.20,51.91,24.57,1.19,0.91,0.91,0.87,45.90%
2023-06-30,9.24亿,3.67%,8.38亿,7.27%,88.78亿,-1.53%,1.1200,11.84,4.33,6.73,0.95,10.40%,31.51%,9.88%,9.49%,77.91,3.42,52.69,25.22,1.26,0.97,0.97,0.76,42.82%
2023-03-31,4.00亿,-9.73%,3.40亿,-10.90%,39.54亿,-12.92%,0.4900,11.26,4.33,6.09,0.19,10.16%,32.13%,4.85%,4.32%,85.35,1.49,60.40,24.95,1.29,0.94,0.94,0.74,42.05%
2022-12-31,18.12亿,8.87%,15.44亿,8.22%,180.10亿,-1.81%,2.2000,10.81,4.33,5.65,2.93,10.26%,30.83%,21.61%,20.40%,89.80,5.76,62.48,27.31,1.26,0.90,0.90,0.79,43.66%
2022-09-30,14.03亿,13.35%,12.81亿,15.08%,137.62亿,4.06%,1.7100,10.37,4.33,5.28,1.06,10.48%,29.34%,17.30%,16.47%,93.56,4.41,61.28,32.28,1.26,0.81,0.81,0.75,41.79%
2022-06-30,8.91亿,15.32%,7.81亿,17.19%,90.16亿,12.47%,1.0800,9.78,4.33,4.66,0.04,10.22%,28.96%,10.72%,11.08%,99.23,2.81,63.95,35.28,1.19,0.71,0.71,0.82,43.81%
2022-03-31,4.43亿,15.11%,3.82亿,20.30%,45.40亿,20.05%,0.5400,13.33,5.93,6.67,-0.84,10.09%,29.85%,5.39%,5.26%,98.36,1.39,64.61,33.75,1.29,0.84,0.84,0.81,43.58%
2021-12-31,16.64亿,96.87%,14.27亿,141.55%,183.42亿,44.81%,2.0300,12.68,5.93,5.97,3.23,9.27%,28.87%,23.18%,20.76%,87.02,6.05,59.49,27.53,1.20,0.80,0.80,0.94,47.28%
2021-09-30,12.38亿,22.58%,11.13亿,34.13%,132.25亿,54.78%,1.5100,12.75,5.87,5.42,1.55,9.52%,28.85%,16.72%,15.35%,82.30,4.84,55.83,26.47,1.24,0.79,0.79,0.76,42.03%
