报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,7.58亿,47.54%,7.41亿,69.12%,80.46亿,5.52%,0.2690,5.18,1.55,1.81,0.91,10.84%,43.36%,5.33%,5.19%,157.31,1.19,151.82,5.48,1.68,1.24,1.24,0.64,37.53%
2024-03-31,1.03亿,58.90%,1.03亿,81.72%,35.87亿,1.72%,0.0364,4.95,1.55,1.58,0.32,3.61%,37.18%,0.74%,0.74%,163.80,0.57,158.84,4.96,1.66,1.13,1.13,0.60,36.02%
2023-12-31,6.45亿,83.02%,5.00亿,84.21%,142.13亿,7.66%,0.2290,4.91,1.55,1.54,0.50,6.01%,37.63%,4.73%,4.66%,167.52,2.21,162.54,4.99,1.85,1.19,1.19,0.47,30.40%
2023-09-30,9.56亿,42.16%,8.66亿,37.58%,124.16亿,9.66%,0.3392,5.02,1.55,1.67,1.01,9.31%,44.03%,6.93%,6.75%,157.24,1.77,152.29,4.95,1.64,1.19,1.19,0.63,37.22%
2023-06-30,5.14亿,46.57%,4.38亿,40.11%,76.25亿,10.38%,0.1823,4.95,1.55,1.59,0.65,7.98%,41.56%,3.76%,3.69%,168.79,1.11,162.25,6.54,1.63,1.12,1.12,0.61,36.23%
2023-03-31,6456.38万,7373.28%,5648.58万,327.34%,35.26亿,13.74%,0.0229,4.79,1.55,1.43,0.17,2.55%,36.78%,0.48%,0.48%,167.28,0.56,160.60,6.68,1.60,1.06,1.06,0.59,35.82%
2022-12-31,3.52亿,54.49%,2.72亿,58.32%,132.02亿,10.38%,0.1250,4.76,1.55,1.41,0.61,4.16%,37.44%,2.62%,2.62%,180.66,2.05,175.49,5.17,1.73,1.04,1.04,0.48,31.06%
2022-09-30,6.73亿,19.37%,6.29亿,15.69%,113.22亿,9.01%,0.2386,4.96,1.63,1.55,0.94,7.21%,42.96%,4.91%,4.81%,165.21,1.70,158.95,6.26,1.59,1.10,1.10,0.57,35.53%
2022-06-30,3.51亿,21.58%,3.13亿,16.27%,69.08亿,9.35%,0.1244,4.88,1.63,1.47,0.63,5.98%,39.90%,2.58%,2.55%,169.84,1.11,162.28,7.56,1.62,1.08,1.08,0.52,33.36%
2022-03-31,86.39万,100.80%,-2484.59万,79.33%,31.00亿,11.66%,0.0003,4.76,1.63,1.35,0.26,1.02%,34.54%,0.01%,0.0064%,177.10,0.53,169.72,7.39,1.60,0.96,0.94,0.49,31.84%
2021-12-31,2.28亿,15.82%,1.72亿,10.15%,119.61亿,9.45%,0.0810,4.76,1.63,1.35,0.58,2.45%,38.44%,1.71%,1.70%,194.88,1.90,189.19,5.68,1.75,0.99,0.98,0.41,28.05%
2021-09-30,5.63亿,16.98%,5.44亿,13.38%,103.86亿,5.28%,0.2000,4.88,1.63,1.49,0.99,6.52%,42.32%,4.17%,4.10%,176.70,1.60,169.24,7.46,1.73,1.05,1.05,0.44,29.65%
2021-06-30,2.88亿,7.12%,2.69亿,-0.57%,63.17亿,13.51%,0.1023,4.80,1.63,1.41,0.60,5.70%,40.33%,2.15%,2.13%,191.43,0.99,182.04,9.39,1.68,0.96,0.96,0.44,29.60%
2021-03-31,-1.09亿,55.85%,-1.20亿,49.18%,27.76亿,38.49%,-0.0390,4.66,1.63,1.27,0.30,-4.02%,34.13%,-0.82%,-0.83%,196.25,0.48,186.53,9.73,1.66,0.90,0.90,0.40,27.73%
2020-12-31,1.97亿,-14.32%,1.56亿,-17.33%,109.28亿,-4.71%,0.0700,4.70,1.63,1.31,0.56,2.61%,39.19%,1.49%,1.49%,217.08,1.71,209.96,7.11,1.78,0.89,0.89,0.35,24.94%
2020-09-30,4.82亿,-24.68%,4.80亿,-22.82%,98.65亿,-4.87%,0.1710,4.81,1.63,1.45,0.84,5.82%,41.89%,3.61%,3.56%,191.29,1.48,182.85,8.44,1.68,0.83,0.83,0.41,28.17%
2020-06-30,2.69亿,-47.46%,2.70亿,-45.61%,55.65亿,-13.88%,0.0955,4.75,1.63,1.39,0.69,5.74%,41.47%,2.03%,2.01%,228.80,0.82,218.53,10.28,1.62,0.78,0.78,0.43,28.97%
2020-03-31,-2.46亿,-518.03%,-2.37亿,-567.66%,20.05亿,-41.86%,-0.0870,4.57,1.63,1.21,0.09,-12.80%,29.98%,-1.89%,-1.91%,265.33,0.36,252.45,12.87,1.60,0.61,0.61,0.37,25.87%
2019-12-31,2.30亿,27.76%,1.88亿,26.94%,114.68亿,1.10%,0.0820,4.66,1.63,1.30,0.56,2.30%,39.06%,1.76%,1.75%,208.17,1.80,200.49,7.68,1.68,0.71,0.71,0.33,23.93%
2019-09-30,6.39亿,4.65%,6.22亿,6.10%,103.70亿,1.34%,0.2270,4.81,1.63,1.46,0.76,6.73%,41.14%,4.82%,4.72%,179.28,1.56,172.61,6.67,1.66,0.71,0.71,0.36,25.29%
2019-06-30,5.12亿,1.13%,4.97亿,1.96%,64.62亿,1.37%,0.1818,4.79,1.63,1.44,0.49,8.80%,42.56%,3.87%,3.80%,201.72,0.92,194.72,7.00,1.71,0.67,0.67,0.34,23.99%
2019-03-31,5884.48万,8.66%,5057.67万,4.09%,34.48亿,5.13%,0.0210,4.62,1.63,1.28,0.12,2.01%,32.48%,0.45%,0.45%,155.17,0.61,148.76,6.41,1.67,0.50,0.50,0.30,22.02%
2018-12-31,1.80亿,11.47%,1.48亿,499.24%,113.44亿,1.32%,0.0640,4.60,1.63,1.26,0.38,1.98%,38.53%,1.39%,1.39%,204.36,1.82,197.67,6.69,1.63,0.57,0.57,0.30,22.24%
2018-09-30,6.11亿,0.09%,5.86亿,21.19%,102.33亿,0.39%,0.2170,4.76,1.63,1.44,0.66,6.50%,41.23%,4.65%,4.56%,173.32,1.61,168.14,5.18,1.62,0.65,0.65,0.33,23.96%
2018-06-30,5.07亿,3.06%,4.88亿,30.98%,63.75亿,0.57%,0.1798,4.74,1.63,1.43,0.38,8.76%,42.42%,3.87%,3.79%,200.54,0.93,194.55,5.99,1.56,0.57,0.57,0.36,25.05%
2018-03-31,5415.38万,0.83%,4858.82万,43.90%,32.80亿,3.35%,0.0190,4.58,1.63,1.26,0.06,1.96%,32.17%,0.42%,0.42%,161.88,0.58,156.47,5.41,1.46,0.41,0.41,0.34,24.40%
2017-12-31,1.61亿,-48.30%,-3716.65万,-120.69%,111.96亿,-3.26%,0.0570,4.56,1.63,1.25,0.49,1.54%,36.32%,1.26%,1.26%,200.22,1.85,194.10,6.12,1.43,0.49,0.49,0.34,24.43%
2017-09-30,6.10亿,-1.28%,4.83亿,-15.58%,101.93亿,-1.72%,0.2170,4.72,1.63,1.44,0.62,6.44%,39.37%,4.68%,4.59%,170.85,1.63,166.11,4.74,1.48,0.53,0.53,0.34,24.31%
2017-06-30,4.92亿,8.78%,3.72亿,-9.88%,63.38亿,0.71%,0.1740,4.71,1.63,1.43,0.48,8.34%,40.64%,3.77%,3.70%,198.32,0.94,191.86,6.47,1.44,0.46,0.46,0.36,25.30%
2017-03-31,5371.01万,13.85%,3376.51万,-7.93%,31.73亿,2.12%,0.0190,4.56,1.63,1.28,0.13,1.99%,32.61%,0.42%,0.42%,169.96,0.55,163.43,6.53,1.33,0.35,0.35,0.36,25.10%
2016-12-31,3.12亿,-46.90%,1.80亿,-52.23%,115.73亿,-7.70%,0.1110,4.54,1.63,1.26,0.44,2.76%,39.70%,2.45%,2.44%,204.99,1.80,199.77,5.22,1.33,0.42,0.42,0.36,25.06%
2016-09-30,6.18亿,-27.89%,5.73亿,-26.98%,103.72亿,-9.40%,0.2190,4.65,1.63,1.42,0.69,6.39%,40.63%,4.80%,4.72%,170.42,1.62,166.58,3.83,1.40,0.60,0.60,0.38,26.19%
2016-06-30,4.52亿,-24.41%,4.13亿,-23.03%,62.94亿,-10.57%,0.1600,4.66,1.63,1.43,0.40,7.69%,42.92%,3.50%,3.44%,202.83,0.91,198.61,4.22,1.42,0.50,0.50,0.38,26.03%
2016-03-31,4717.44万,-11.07%,3667.32万,-4.87%,31.08亿,-1.21%,0.0170,4.51,1.63,1.29,0.05,1.79%,32.80%,0.37%,0.37%,174.61,0.53,170.42,4.19,1.35,0.42,0.42,0.37,25.32%
2015-12-31,5.88亿,-19.07%,3.76亿,-39.47%,125.38亿,-7.15%,0.2090,4.50,1.63,1.27,0.58,5.00%,39.93%,4.71%,4.64%,193.48,1.90,189.64,3.84,1.33,0.43,0.43,0.36,24.94%
2015-09-30,8.57亿,-6.39%,7.84亿,-1.89%,114.48亿,-6.51%,0.3040,4.59,1.63,1.43,0.86,8.20%,41.36%,6.79%,6.62%,172.69,1.60,169.05,3.64,1.29,0.45,0.45,0.46,30.02%
2015-06-30,5.98亿,2.83%,5.37亿,12.78%,70.38亿,-9.28%,0.2120,4.52,1.65,1.34,0.67,9.44%,43.39%,4.78%,4.70%,191.89,0.97,186.30,5.59,1.25,0.47,0.47,0.49,31.17%
2015-03-31,5304.77万,5.21%,3854.98万,27.96%,31.46亿,4.22%,0.0190,4.38,1.61,1.23,0.09,2.05%,31.77%,0.43%,0.43%,179.07,0.52,174.72,4.35,1.19,0.38,0.38,0.48,30.32%
