报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,2935.20万,-6.73%,1536.10万,-11.06%,6.09亿,12.00%,0.1200,6.77,2.82,2.80,0.21,6.94%,44.77%,1.71%,1.71%,207.46,1.62,111.39,96.07,1.07,0.83,0.83,0.71,39.88%
2024-03-31,1272.29万,20.45%,361.63万,-4.33%,2.87亿,23.32%,0.0500,6.81,2.82,2.83,-0.05,5.98%,44.46%,0.74%,0.74%,219.01,0.76,118.25,100.76,1.04,0.81,0.81,0.69,39.17%
2023-12-31,8070.69万,15.56%,4217.88万,6.21%,11.99亿,3.07%,0.3200,6.75,2.81,2.78,0.61,8.58%,46.23%,4.82%,4.72%,199.11,3.40,105.83,93.28,1.03,0.82,0.82,0.71,39.84%
2023-09-30,5532.31万,2.05%,3494.98万,-7.43%,8.80亿,6.06%,0.2200,6.69,2.85,2.71,0.18,7.64%,44.34%,3.35%,3.27%,193.85,2.72,99.27,94.58,1.28,1.02,1.02,0.66,38.09%
2023-06-30,3146.96万,-15.87%,1727.13万,-28.65%,5.44亿,2.13%,0.1200,6.56,2.81,2.62,0.08,6.78%,44.18%,1.91%,1.90%,203.07,1.70,106.19,96.88,1.33,1.05,1.05,0.63,37.59%
2023-03-31,1056.28万,-41.59%,378.00万,-60.66%,2.33亿,-9.14%,0.0400,6.57,2.81,2.64,0.05,5.40%,43.80%,0.64%,0.64%,231.90,0.73,124.04,107.86,1.48,1.13,1.13,0.53,33.64%
2022-12-31,6984.20万,-47.32%,3971.36万,-57.86%,11.63亿,1.07%,0.2800,6.52,2.79,2.60,0.38,7.34%,43.23%,4.30%,4.25%,174.74,3.99,90.14,84.61,1.50,1.19,1.18,0.51,32.76%
2022-09-30,5421.25万,-42.63%,3775.59万,-48.68%,8.29亿,-0.39%,0.2200,6.47,2.80,2.54,0.14,7.51%,42.28%,3.38%,3.32%,178.61,3.03,89.21,89.40,1.81,1.42,1.41,0.48,31.14%
2022-06-30,3740.59万,-39.02%,2420.69万,-49.41%,5.33亿,-3.01%,0.1500,6.39,2.78,2.48,0.06,7.98%,43.19%,2.33%,2.32%,187.54,1.83,98.41,89.12,2.06,1.55,1.54,0.40,27.34%
2022-03-31,1808.39万,-37.68%,960.86万,-57.53%,2.56亿,-3.83%,0.0700,6.45,2.77,2.56,-0.05,7.75%,42.74%,1.10%,1.11%,189.03,0.89,100.77,88.25,2.35,1.77,1.76,0.36,25.53%
2021-12-31,1.33亿,21.65%,9425.09万,9.70%,11.51亿,19.85%,0.5400,6.37,2.75,2.49,0.36,13.04%,46.26%,9.42%,8.26%,150.22,4.39,82.00,68.23,2.61,2.08,2.07,0.33,24.13%
2021-09-30,9449.92万,29.34%,7356.75万,19.51%,8.33亿,20.20%,0.3900,6.31,2.81,2.34,0.29,12.72%,46.22%,7.09%,5.94%,150.98,3.39,79.72,71.26,3.60,2.78,2.77,0.20,16.04%
2021-06-30,6134.10万,39.54%,4784.56万,34.93%,5.49亿,27.27%,0.2600,6.17,2.80,2.21,0.06,12.49%,46.40%,5.03%,3.94%,152.21,2.18,82.69,69.52,4.76,3.78,3.77,0.18,14.57%
2021-03-31,2901.84万,32.95%,2262.31万,28.89%,2.66亿,35.50%,0.1400,6.87,1.99,3.62,-0.02,12.72%,46.16%,2.78%,2.73%,147.42,1.11,81.40,66.03,2.53,1.85,1.84,0.32,23.11%
2020-12-31,1.09亿,40.16%,8591.83万,61.15%,9.60亿,13.40%,0.4800,6.69,1.99,3.44,1.12,12.74%,48.73%,10.92%,10.54%,150.94,4.26,84.44,66.51,2.72,2.06,2.05,0.33,23.16%
2020-09-30,7306.07万,52.79%,6155.88万,98.15%,6.93亿,12.27%,0.3400,6.49,2.00,3.27,0.53,12.20%,50.40%,7.44%,7.28%,157.67,3.22,83.93,73.74,2.80,2.18,2.15,0.31,22.36%
2020-06-30,4395.91万,35.06%,3545.90万,70.97%,4.31亿,9.34%,0.2000,6.31,2.00,3.08,0.15,11.75%,49.39%,4.49%,4.51%,166.68,1.97,91.51,75.18,3.69,2.82,2.79,0.25,19.01%
2020-03-31,2182.68万,109.76%,1755.21万,329.25%,1.96亿,13.23%,0.1400,6.36,2.00,3.14,-0.06,12.74%,48.33%,2.25%,2.22%,179.93,0.90,99.58,80.35,2.99,2.34,2.32,0.33,23.68%
2019-12-31,7775.29万,-6.75%,5331.62万,-25.10%,8.47亿,4.03%,0.5100,6.22,2.00,3.00,0.42,10.56%,48.38%,8.55%,8.08%,150.96,4.27,84.34,66.61,3.84,3.01,2.97,0.26,19.43%
2019-09-30,4781.90万,-8.59%,3106.72万,-28.53%,6.17亿,4.46%,0.3200,6.04,2.00,2.82,0.02,9.18%,47.88%,5.38%,5.12%,160.66,3.12,86.52,74.15,4.19,3.40,3.40,0.27,19.81%
