报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,2.92亿,-13.60%,2.81亿,-14.89%,10.49亿,-3.90%,0.3300,7.38,4.12,2.07,0.53,33.28%,53.67%,4.47%,4.44%,490.18,25.40,7.09,483.09,2.17,2.07,2.07,1.42,54.84%
2024-03-31,2.50亿,41.95%,2.45亿,42.55%,6.67亿,20.24%,0.2800,7.48,4.12,2.17,0.41,46.37%,63.10%,3.83%,3.76%,380.27,12.62,7.13,373.13,2.42,2.30,2.30,1.36,54.05%
2023-12-31,4.72亿,-0.77%,4.51亿,-3.44%,19.46亿,-1.28%,0.5300,7.20,4.12,1.89,1.03,28.07%,49.72%,7.58%,7.36%,445.02,52.14,6.90,438.12,2.33,2.19,2.19,1.41,55.16%
2023-09-30,3.80亿,-0.33%,3.67亿,-2.28%,14.57亿,-3.91%,0.4300,7.10,4.12,1.83,0.83,30.38%,51.42%,6.12%,6.01%,426.70,41.31,6.54,420.17,1.58,1.45,1.45,1.37,54.36%
2023-06-30,3.38亿,10.91%,3.30亿,9.61%,10.91亿,0.45%,0.3800,7.05,4.12,1.78,0.57,36.81%,56.11%,5.44%,5.39%,377.67,28.21,6.38,371.29,0.89,0.84,0.84,1.48,56.09%
2023-03-31,1.76亿,37.92%,1.72亿,35.76%,5.54亿,3.58%,0.2000,7.01,4.12,1.75,0.30,37.59%,57.16%,2.86%,2.82%,359.73,14.12,6.37,353.36,0.92,0.86,0.86,1.43,55.29%
2022-12-31,4.76亿,54.21%,4.67亿,55.97%,19.71亿,6.03%,0.5300,6.81,4.12,1.55,1.53,29.61%,50.31%,8.11%,7.84%,369.27,53.75,6.70,362.57,0.84,0.77,0.77,1.46,55.84%
2022-09-30,3.81亿,-2.89%,3.76亿,-2.09%,15.17亿,11.29%,0.4300,6.71,4.12,1.48,0.78,31.35%,52.31%,6.54%,6.38%,386.79,39.54,6.83,379.96,0.83,0.78,0.78,1.52,56.91%
2022-06-30,3.05亿,1.02%,3.01亿,2.46%,10.87亿,13.56%,0.3400,8.61,5.65,1.81,0.61,34.98%,55.31%,5.25%,5.17%,355.78,24.49,7.35,348.43,1.58,1.47,1.47,1.57,57.77%
2022-03-31,1.28亿,-36.38%,1.27亿,-34.51%,5.35亿,-1.09%,0.1400,8.45,5.65,1.65,0.23,29.93%,52.05%,2.23%,2.21%,343.74,13.77,6.54,337.20,1.48,1.36,1.36,1.62,58.63%
2021-12-31,3.09亿,100.81%,2.99亿,103.82%,18.59亿,20.04%,0.3800,8.26,5.65,1.46,1.11,19.64%,49.10%,6.37%,5.42%,324.09,36.26,9.93,314.16,1.15,1.03,1.03,1.66,59.31%
2021-09-30,3.93亿,11.97%,3.84亿,11.13%,13.63亿,14.28%,0.4400,8.01,5.10,1.76,0.83,33.92%,51.41%,8.13%,7.89%,325.06,21.68,12.45,312.61,1.75,1.58,1.58,1.64,59.34%
2021-06-30,3.02亿,0.03%,2.94亿,-1.22%,9.57亿,10.60%,0.3400,7.86,5.10,1.61,0.59,36.99%,53.87%,6.27%,6.18%,298.21,15.12,11.91,286.31,2.37,2.12,2.12,1.50,57.36%
2021-03-31,2.01亿,7.35%,1.94亿,5.06%,5.41亿,22.78%,0.3300,7.85,5.10,1.60,0.31,43.30%,59.10%,4.19%,4.10%,256.01,7.77,11.58,244.43,2.21,1.99,1.99,1.41,55.89%
2020-12-31,1.54亿,-39.47%,1.47亿,-40.30%,15.47亿,4.20%,0.2500,7.53,5.10,1.27,1.31,11.06%,39.91%,3.33%,3.30%,305.47,23.73,15.17,290.30,1.82,1.63,1.63,1.30,54.00%
2020-09-30,3.51亿,82.81%,3.45亿,83.15%,11.91亿,10.20%,0.5700,7.85,5.10,1.60,0.81,34.04%,43.17%,7.39%,7.23%,158.76,16.89,15.99,142.77,2.81,2.51,1.41,1.02,47.73%
2020-06-30,3.02亿,116.51%,2.97亿,117.56%,8.63亿,16.60%,0.4900,7.92,5.10,1.67,0.48,40.41%,48.68%,6.37%,6.17%,149.63,11.53,15.62,134.01,2.60,2.40,1.25,0.76,40.60%
2020-03-31,1.87亿,229.66%,1.84亿,231.81%,4.39亿,24.05%,0.3000,7.74,5.10,1.48,0.30,49.63%,50.38%,4.00%,3.92%,148.34,6.19,14.53,133.81,2.33,2.14,1.09,0.71,39.17%
2019-12-31,2.54亿,-19.29%,2.46亿,-21.20%,14.84亿,0.79%,0.4100,7.43,5.10,1.18,0.84,20.02%,38.69%,5.61%,5.53%,249.97,21.69,16.60,233.37,2.35,2.11,2.11,0.71,39.32%
2019-09-30,1.92亿,-32.37%,1.88亿,-32.88%,10.80亿,-3.07%,0.3100,7.33,5.10,1.13,0.63,21.12%,38.97%,4.25%,4.23%,240.91,15.91,16.97,223.94,2.63,2.35,2.35,0.73,39.75%
2019-06-30,1.39亿,-19.25%,1.37亿,-19.61%,7.40亿,-0.90%,0.2300,7.25,5.10,1.05,0.34,22.44%,40.33%,3.08%,3.12%,236.92,11.10,16.22,220.70,2.97,2.70,2.70,0.69,38.53%
2019-03-31,5682.26万,-45.04%,5551.80万,-45.06%,3.54亿,-8.76%,0.0900,7.31,5.10,1.11,0.08,19.10%,37.79%,1.26%,1.25%,234.82,5.78,15.57,219.24,3.37,3.07,3.07,0.71,39.10%
2018-12-31,3.15亿,0.92%,3.12亿,0.33%,14.73亿,3.89%,0.5600,7.22,5.10,1.02,1.39,24.52%,41.25%,8.04%,7.05%,187.36,23.66,15.21,172.14,3.08,2.78,2.78,0.73,40.00%
2018-09-30,2.84亿,26.11%,2.81亿,25.56%,11.15亿,8.82%,0.5300,7.37,5.10,1.22,1.09,28.96%,43.69%,7.56%,6.23%,181.39,18.63,14.49,166.89,4.49,4.14,4.14,0.68,37.98%
2018-06-30,1.73亿,-8.04%,1.70亿,-8.89%,7.47亿,2.96%,0.3500,7.19,5.10,1.04,0.36,26.45%,44.02%,5.13%,3.89%,201.50,12.40,14.51,186.99,4.54,4.13,4.13,0.68,38.07%
2018-03-31,1.03亿,3.16%,1.01亿,0.93%,3.88亿,6.72%,0.2100,6.76,4.55,1.14,0.19,30.21%,45.97%,3.10%,3.06%,180.31,6.96,12.93,167.38,2.88,2.44,2.44,0.93,44.87%
2017-12-31,3.12亿,6.68%,3.11亿,10.72%,14.18亿,23.73%,0.6200,6.56,4.55,0.94,1.47,25.33%,40.59%,9.85%,9.51%,145.92,23.77,15.15,130.78,2.47,2.00,2.00,0.98,46.61%
2017-09-30,2.25亿,False,2.24亿,False,10.24亿,False,0.4500,False,False,False,False,25.40%,41.12%,7.17%,False,False,False,False,False,False,False,False,False,False
2017-06-30,1.88亿,31.69%,1.87亿,32.17%,7.26亿,30.57%,0.3800,False,4.55,0.73,0.80,29.74%,44.88%,5.97%,False,132.23,10.81,16.65,115.58,1.99,1.54,1.54,1.08,49.31%
2017-03-31,1.00亿,False,1.00亿,False,3.63亿,False,0.2000,False,False,False,0.28,31.63%,45.43%,False,False,False,False,False,False,False,False,False,False,False
2016-12-31,2.92亿,105.47%,2.81亿,107.15%,11.46亿,31.59%,0.5800,6.14,4.55,0.56,1.29,28.33%,37.81%,10.01%,9.53%,111.35,20.33,17.71,93.64,1.72,1.30,1.30,1.19,52.00%
2016-06-30,1.43亿,108.70%,1.41亿,114.78%,5.56亿,35.25%,0.2900,5.87,4.55,0.29,0.50,28.54%,39.10%,5.08%,4.96%,106.23,9.98,18.03,88.19,1.73,1.32,1.32,0.90,45.10%
2015-12-31,1.42亿,-26.35%,1.36亿,-2.98%,8.71亿,1.89%,0.3600,5.55,4.55,-0.02,0.87,18.55%,30.25%,5.76%,5.13%,93.43,19.44,18.51,74.92,2.12,1.63,1.63,0.94,46.18%
2015-06-30,6835.26万,-52.46%,6572.18万,-53.93%,4.11亿,11.26%,0.1700,5.42,4.55,-0.13,0.18,20.05%,31.14%,3.59%,2.52%,112.62,10.73,16.78,95.84,1.65,1.37,1.37,1.04,48.98%
2015-03-31,2246.51万,False,2139.00万,False,1.94亿,False,False,False,5.08,-0.08,0.0100,14.22%,28.40%,2.72%,False,110.78,5.13,17.55,93.24,2.64,2.34,2.34,0.93,46.42%
2014-12-31,1.93亿,1219.73%,1.40亿,27.22%,8.55亿,20.19%,0.6700,False,4.58,-0.23,1.21,24.80%,22.32%,21.72%,False,147.24,7.43,48.46,98.78,1.90,1.61,1.61,1.38,55.21%
2014-06-30,1.44亿,False,1.43亿,False,3.69亿,False,0.5000,False,False,False,False,42.14%,25.24%,16.40%,False,False,False,False,False,False,False,False,False,False
2013-12-31,1463.34万,False,1.10亿,False,7.11亿,False,False,False,2.06,-0.52,1.53,1.43%,20.31%,1.86%,False,247.17,3.77,95.53,151.64,0.85,0.60,0.60,2.89,70.14%
