报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,2880.88万,524.61%,1401.66万,157.30%,19.99亿,-8.47%,0.0300,1.78,1.96,-1.22,-0.10,0.70%,11.66%,1.87%,1.92%,130.25,7.67,23.48,106.77,1.33,1.03,0.88,1.73,62.68%
2024-03-31,1162.14万,198.43%,147.04万,111.11%,9.16亿,-2.04%,0.0137,1.75,1.95,-1.24,-0.09,0.60%,11.03%,0.76%,0.79%,135.32,3.48,25.88,109.44,1.29,0.94,0.79,1.79,63.40%
2023-12-31,4524.98万,126.47%,-1.19亿,37.46%,42.35亿,13.01%,0.0500,1.74,1.95,-1.25,0.04,0.57%,9.64%,2.92%,3.09%,133.88,23.35,15.42,118.46,1.32,1.04,0.86,1.70,62.00%
2023-09-30,6582.53万,215.29%,-4051.27万,31.97%,34.53亿,52.71%,0.0800,1.78,1.95,-1.21,0.02,1.25%,8.13%,4.32%,4.39%,130.91,16.75,16.12,114.79,1.24,1.06,0.90,1.96,65.40%
2023-06-30,-678.47万,83.85%,-2446.31万,44.63%,21.84亿,36.95%,-0.0100,1.68,1.95,-1.31,0.05,-0.96%,7.86%,-0.46%,-0.48%,132.24,12.77,14.10,118.14,1.34,1.13,0.96,1.38,55.98%
2023-03-31,-1180.68万,-91.29%,-1323.90万,-69.50%,9.35亿,22.06%,-0.0138,1.73,2.00,-1.30,-0.0062,-2.23%,7.27%,-0.80%,-0.80%,151.69,6.79,13.25,138.44,1.39,1.22,1.04,1.28,54.07%
2022-12-31,-1.71亿,54.06%,-1.90亿,52.03%,37.48亿,-15.04%,-0.2000,1.75,2.00,-1.29,0.27,-5.31%,9.15%,-10.86%,-11.48%,156.59,22.80,15.79,140.81,1.27,1.11,0.98,1.76,61.73%
2022-09-30,-5709.54万,-178.59%,-5955.21万,-190.31%,22.61亿,-30.32%,-0.0700,1.88,2.00,-1.16,0.18,-3.73%,11.16%,-3.50%,-3.56%,155.19,11.70,23.08,132.11,1.58,1.25,1.05,1.17,51.95%
2022-06-30,-4201.07万,-163.52%,-4417.89万,-175.07%,15.95亿,-17.06%,-0.0500,1.90,2.00,-1.14,0.17,-3.74%,11.15%,-2.56%,-2.60%,152.97,8.07,22.31,130.66,1.67,1.36,1.14,1.10,50.30%
2022-03-31,-617.21万,-113.86%,-781.06万,-116.94%,7.66亿,-24.45%,-0.0072,1.94,2.00,-1.10,0.15,-0.73%,12.49%,-0.37%,-0.37%,155.08,3.65,24.66,130.42,1.66,1.35,1.07,1.18,51.89%
2021-12-31,-3.72亿,-559.38%,-3.96亿,-586.86%,44.11亿,6.04%,-0.4300,1.95,2.00,-1.09,-0.21,-8.00%,14.20%,-20.17%,-22.42%,119.30,23.68,15.20,104.10,1.55,1.29,1.04,1.40,56.11%
2021-09-30,7265.12万,-5.63%,6593.91万,-21.39%,32.45亿,9.01%,0.0800,2.45,2.00,-0.57,-0.54,2.76%,14.63%,3.51%,3.45%,130.47,16.88,16.00,114.47,1.63,1.27,1.03,1.07,49.84%
2021-06-30,6613.50万,68.49%,5885.03万,18.36%,19.23亿,0.43%,0.0800,2.45,2.00,-0.58,-0.20,4.24%,16.91%,3.20%,3.15%,140.43,10.08,17.86,122.57,1.77,1.45,1.18,0.90,45.45%
2021-03-31,4454.34万,1407.30%,4611.72万,195.05%,10.14亿,8.19%,0.0509,2.45,2.02,-0.59,-0.03,6.36%,18.47%,2.17%,2.15%,129.04,5.31,16.94,112.11,1.77,1.52,1.24,0.93,46.27%
2020-12-31,8100.75万,23.39%,-5762.99万,18.15%,41.60亿,-0.48%,0.0900,2.39,2.02,-0.64,0.20,2.78%,16.84%,3.94%,3.99%,136.24,19.05,18.89,117.34,1.59,1.38,1.22,1.12,51.07%
2020-09-30,7698.17万,-47.90%,8387.66万,-11.94%,29.77亿,-0.73%,0.0900,2.39,2.02,-0.65,-0.04,2.72%,13.90%,3.75%,3.68%,131.74,13.33,20.25,111.50,1.49,1.21,0.97,1.01,48.97%
2020-06-30,3925.25万,-63.74%,4972.26万,-21.50%,19.15亿,-1.20%,0.0400,2.33,2.02,-0.68,-0.03,2.15%,13.92%,1.93%,1.91%,137.69,8.86,20.32,117.37,1.47,1.23,1.04,1.06,50.23%
2020-03-31,-340.73万,-110.23%,1563.01万,-18.04%,9.37亿,8.53%,-0.0039,2.28,2.02,-0.73,-0.18,-0.21%,11.79%,-0.17%,-0.17%,138.62,4.11,21.92,116.70,1.42,1.16,0.90,1.17,52.51%
2019-12-31,6565.16万,105.79%,-7040.55万,92.89%,41.80亿,-8.68%,0.0700,2.28,2.02,-0.73,0.09,2.00%,15.90%,3.21%,3.26%,141.61,18.33,19.64,121.96,1.38,1.15,1.14,1.23,53.87%
2019-09-30,1.48亿,5.29%,9524.62万,-35.73%,29.98亿,-12.27%,0.1600,2.39,2.05,-0.62,-0.17,4.93%,14.74%,7.08%,6.86%,150.67,15.14,17.83,132.84,1.39,1.14,1.14,1.09,51.21%
2019-06-30,1.08亿,7.47%,6334.13万,-33.40%,19.38亿,-10.10%,0.1200,2.35,2.06,-0.67,-0.11,5.61%,15.06%,5.24%,5.10%,155.66,9.80,18.37,137.29,1.40,1.19,1.19,1.06,50.38%
2019-03-31,3330.28万,-39.67%,1907.08万,-53.36%,8.64亿,-10.74%,0.0400,2.27,2.05,-0.75,0.04,3.47%,14.69%,1.64%,1.63%,168.23,4.29,21.00,147.23,1.34,1.05,1.05,1.15,52.39%
2018-12-31,-11.34亿,-933.09%,-9.90亿,-28151.65%,45.77亿,50.45%,-1.2946,2.23,2.06,-0.79,0.10,-24.36%,14.12%,-44.64%,-56.36%,109.45,23.87,15.08,94.37,1.30,1.10,1.10,1.22,53.96%
2018-09-30,1.40亿,6.71%,1.48亿,20.46%,34.18亿,65.76%,0.1600,3.64,2.06,0.63,-0.09,4.57%,16.27%,4.43%,4.27%,123.46,14.48,18.64,104.82,1.35,1.11,1.11,0.76,42.57%
2018-06-30,1.01亿,32.37%,9511.14万,34.79%,21.56亿,68.32%,0.1100,3.59,2.05,0.58,-0.13,5.11%,16.31%,3.23%,3.11%,125.64,10.38,17.34,108.30,1.36,1.15,1.15,0.73,41.62%
2018-03-31,5520.55万,109.38%,4088.92万,87.25%,9.68亿,107.26%,0.0700,3.66,2.04,0.58,-0.19,5.76%,13.44%,1.69%,1.67%,135.64,4.52,19.90,115.74,1.39,1.20,1.19,0.74,42.09%
2017-12-31,1.36亿,-5.01%,-350.43万,-102.56%,30.42亿,93.74%,0.1649,3.14,1.54,0.57,0.05,4.64%,20.78%,5.40%,5.23%,108.86,14.40,25.01,83.85,1.57,1.35,1.32,0.64,38.70%
2017-09-30,1.32亿,12.08%,1.23亿,9.74%,20.62亿,101.24%,0.1600,3.14,1.54,0.56,-0.06,6.57%,18.64%,5.23%,5.07%,119.88,9.54,28.31,91.57,1.27,1.04,1.04,0.62,37.76%
