报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2024-06-30,1.47亿,6.70%,1.41亿,5.94%,14.83亿,17.92%,0.8000,11.38,2.83,7.32,0.26,11.47%,21.95%,6.54%,6.65%,87.27,3.65,49.36,37.91,2.57,1.94,1.30,0.71,38.79%
2024-03-31,7611.98万,-2.83%,7286.57万,-3.85%,7.44亿,12.35%,0.4100,11.44,2.83,7.38,-0.04,11.89%,22.28%,3.44%,3.43%,87.16,1.90,47.35,39.82,2.69,2.10,1.51,0.68,38.11%
2023-12-31,2.53亿,-23.27%,2.40亿,-21.59%,25.97亿,-3.23%,1.3600,11.35,2.83,6.97,1.52,11.12%,23.26%,11.93%,11.46%,91.68,6.51,55.30,36.38,2.40,1.87,1.37,0.71,39.51%
2023-09-30,2.04亿,-17.66%,1.95亿,-15.30%,19.03亿,-5.74%,1.1000,11.09,2.83,6.72,1.27,12.19%,24.61%,9.66%,9.47%,91.50,4.89,55.24,36.26,2.66,2.08,1.64,0.65,37.41%
2023-06-30,1.38亿,-28.24%,1.33亿,-24.01%,12.58亿,-9.92%,0.7500,10.73,2.83,6.36,0.80,12.25%,23.77%,6.52%,6.60%,94.26,2.99,60.21,34.06,2.37,1.83,1.38,0.71,39.75%
2023-03-31,7833.42万,-22.01%,7578.08万,-22.07%,6.62亿,-7.25%,0.4200,10.97,2.82,6.59,0.26,12.80%,24.76%,3.76%,3.67%,92.95,1.57,57.26,35.70,2.23,1.72,1.33,0.73,40.54%
2022-12-31,3.29亿,67.28%,3.06亿,69.61%,26.83亿,5.03%,1.7900,10.50,2.75,6.20,1.75,13.77%,23.57%,18.34%,16.16%,86.26,6.62,54.39,31.87,2.22,1.75,1.33,0.76,41.64%
2022-09-30,2.48亿,125.81%,2.30亿,138.18%,20.19亿,7.54%,1.3500,10.01,2.72,5.81,1.46,13.87%,23.78%,13.90%,13.45%,87.88,4.94,54.69,33.19,2.06,1.56,1.17,0.69,39.16%
2022-06-30,1.92亿,97.73%,1.75亿,107.18%,13.96亿,5.04%,1.0500,12.60,3.81,7.16,1.04,15.17%,24.82%,10.94%,10.76%,86.99,3.30,54.55,32.45,1.95,1.47,1.12,0.66,38.13%
2022-03-31,1.00亿,77.14%,9724.20万,101.35%,7.14亿,5.96%,0.5500,12.45,3.79,7.01,0.27,15.05%,25.95%,5.88%,5.69%,86.86,1.68,53.62,33.25,2.07,1.54,1.18,0.55,34.11%
2021-12-31,1.97亿,-4.25%,1.81亿,0.26%,25.55亿,10.07%,1.0800,11.71,3.75,6.32,0.39,8.23%,18.35%,12.63%,11.89%,80.29,7.37,48.81,31.48,1.79,1.34,0.95,0.64,37.62%
2021-09-30,1.10亿,-29.64%,9656.79万,-29.74%,18.78亿,11.48%,0.6000,10.95,3.64,5.83,-0.07,6.48%,16.05%,7.22%,7.12%,78.07,5.97,45.19,32.88,1.70,1.28,0.96,0.67,38.81%
2021-06-30,9721.60万,-21.58%,8427.64万,-23.34%,13.29亿,24.24%,0.6900,10.84,3.63,5.74,0.11,7.89%,17.18%,6.35%,6.36%,74.93,4.08,44.15,30.78,1.78,1.34,1.03,0.67,38.53%
2021-03-31,5670.36万,177.96%,4829.57万,279.41%,6.74亿,91.09%,0.4100,11.00,3.62,5.90,-0.46,9.09%,18.48%,3.72%,3.66%,75.50,2.15,41.85,33.64,1.86,1.43,1.20,0.66,38.49%
2020-12-31,2.06亿,66.44%,1.80亿,61.11%,23.21亿,35.11%,1.4700,10.61,3.62,5.50,0.68,9.59%,21.33%,14.52%,13.76%,74.33,7.41,48.56,25.76,1.84,1.44,1.19,0.64,37.38%
2020-09-30,1.56亿,45.50%,1.37亿,39.20%,16.84亿,27.39%,1.1200,10.31,3.56,5.22,1.06,9.94%,20.60%,11.13%,10.82%,80.91,5.13,52.64,28.27,1.76,0.95,0.76,0.66,38.40%
2020-06-30,1.24亿,48.12%,1.10亿,40.15%,10.70亿,13.12%,0.8900,10.34,3.56,5.24,0.66,12.01%,22.67%,8.89%,8.57%,83.43,3.27,54.98,28.45,1.84,1.03,0.86,0.63,37.44%
2020-03-31,2039.99万,-49.78%,1272.91万,-67.22%,3.53亿,-35.10%,0.1500,9.73,3.56,4.50,-0.25,5.53%,18.94%,1.51%,1.50%,115.42,1.13,79.33,36.09,2.02,1.08,0.92,0.54,33.70%
2019-12-31,1.23亿,-29.24%,1.12亿,-30.46%,17.18亿,-23.04%,1.0100,9.60,3.56,4.35,1.68,7.35%,23.54%,11.48%,9.19%,100.16,5.24,68.64,31.52,1.93,1.05,0.86,0.58,35.26%
2019-09-30,1.07亿,-15.35%,9872.93万,-15.54%,13.22亿,-20.33%,0.9200,9.58,3.56,4.32,1.52,8.49%,22.96%,10.72%,8.00%,92.95,4.30,62.75,30.20,2.15,1.71,1.71,0.50,31.90%
2019-06-30,8370.15万,-6.86%,7843.74万,-2.49%,9.46亿,-16.67%,0.8000,9.72,3.56,4.40,1.22,9.70%,23.04%,10.08%,6.15%,88.62,3.03,59.39,29.23,2.12,1.73,1.73,0.53,33.19%
2019-03-31,4062.17万,5.04%,3883.66万,16.35%,5.43亿,0.28%,0.3900,False,False,False,0.23,8.73%,23.16%,5.00%,False,False,False,False,False,1.27,1.27,0.0000,False,45.28%
2018-12-31,1.75亿,46.89%,1.61亿,61.87%,22.32亿,10.14%,1.6600,7.52,0.40,5.07,1.96,8.46%,21.66%,24.59%,22.09%,81.25,7.23,49.79,31.47,1.17,0.80,0.80,1.08,49.70%
2018-09-30,1.27亿,False,1.17亿,False,16.60亿,False,1.2100,False,False,False,False,8.08%,22.21%,18.47%,False,False,False,False,False,False,False,False,False,False
2018-06-30,8986.42万,54.37%,8044.32万,68.25%,11.35亿,20.38%,0.8600,False,0.40,4.27,0.77,7.89%,21.31%,13.39%,False,47.22,3.81,47.22,False,1.20,0.86,0.86,1.30,54.45%
2018-03-31,3867.13万,False,3337.92万,False,5.42亿,False,False,False,False,False,-0.21,6.93%,False,False,False,False,False,False,False,False,False,False,False,False
2017-12-31,1.19亿,40.92%,9933.57万,60.85%,20.27亿,27.36%,1.1300,6.03,0.41,3.61,1.93,5.80%,18.90%,20.58%,18.78%,79.87,8.02,44.89,34.99,1.16,0.79,0.79,1.36,55.21%
2017-06-30,5821.26万,27.59%,4781.16万,40.94%,9.43亿,24.17%,0.5500,False,0.42,3.12,-0.44,6.23%,18.44%,10.53%,False,83.64,3.87,46.49,37.15,1.03,0.70,0.70,1.48,56.91%
2016-12-31,8431.89万,29.58%,6175.65万,44.72%,15.91亿,19.80%,0.8000,4.99,0.42,2.71,1.20,5.34%,19.22%,17.27%,16.09%,91.14,7.45,48.31,42.83,0.99,0.65,0.65,1.45,56.21%
2016-06-30,4562.49万,False,3392.30万,False,7.59亿,False,0.4300,False,False,False,False,6.20%,20.41%,9.52%,False,False,False,False,False,False,False,False,False,False
2015-12-31,6507.05万,84.59%,4267.34万,173.20%,13.28亿,-13.87%,0.6200,False,0.46,2.08,0.81,4.92%,18.96%,15.73%,False,54.21,6.64,54.21,False,0.97,0.58,0.58,1.60,58.24%
2014-12-31,3525.12万,False,1561.97万,False,15.42亿,False,0.3400,False,0.46,1.62,1.18,2.14%,13.57%,9.62%,False,79.06,8.23,43.73,35.33,0.88,0.55,0.55,2.12,64.98%
